stat22,eligible,voted,invalid,valid,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,n_ballots,turnout,אמת_pct,אצ_pct,ב_pct,ג_pct,ד_pct,ום_pct,ז_pct,זך_pct,זנ_pct,זץ_pct,ט_pct,י_pct,יז_pct,ינ_pct,יץ_pct,יק_pct,כן_pct,ך_pct,ל_pct,מחל_pct,מרצ_pct,נז_pct,ני_pct,נף_pct,נץ_pct,נק_pct,נר_pct,עם_pct,פה_pct,ף_pct,צ_pct,ץ_pct,ק_pct,קי_pct,קך_pct,קנ_pct,קץ_pct,רז_pct,שס_pct,ת_pct,LocNameHeb,LocalityCode,StatArea,StatAreaCmb,pop_approx,change_pcnt,pop_density,religion,ReligionHeb,sexRatio,inst_pcnt,Foreign_pcnt,age0_19_pcnt,age20_64_pcnt,age65_pcnt,DependencyRatio,age_median,m_age_median,w_age_median,married18_34_pcnt,married45_54_pcnt,j_isr_pcnt,j_abr_pcnt,aliya2002_pcnt,aliya2010_pcnt,israel_pcnt,asia_pcnt,africa_pcnt,europe_pcnt,america_pcnt,shem_eretz1,MarriageAge_mdn,m_MarriageAge_mdn,w_MarriageAge_mdn,ChldBorn_avg,koshi5_pcnt,koshi65_pcnt,AcadmCert_pcnt,WrkY_pcnt,Empl_pcnt,SelfEmpl_pcnt,HrsWrkWk_avg,Wrk_15_17_pcnt,WrkOutLoc_pcnt,employeesAnnual_medWage,EmployeesWage_decile9Up,SelfEmployedAnnual_medWage,SelfEmployedWage_decile9Up,hh_total_approx,size_avg,hh0_5_pcnt,hh18_24_pcnt,hh_MidatDatiyut,hh_MidatDatiyut_Name,Computer_avg,Vehicle0_pcnt,Vehicle2up_pcnt,Parking_pcnt,own_pcnt,rent_pcnt,demo_match,settlement_code,v20_support_pct,v20_dims_used,v702_support_pct,v702_dims_used,sd_index_pct,v20_score_10,v702_score_10,sd_index_10,religiosity_entropy,is_arab,v702_v6_pct,v20_v6_pct,imputed_dims_v6,sd_v6_pct,v20_v6_10,v702_v6_10,sd_v6_10,v20_cell_pct,v702_cell_pct,v20_v7_pct,v702_v7_pct,sd_v7_pct,v20_v7_10,v702_v7_10,sd_v7_10,v20_vote_pct,v702_vote_pct,v20_v10_pct,v702_v10_pct,sd_v10_pct,v20_v10_10,v702_v10_10,sd_v10_10,v20_demean_pp,v702_demean_pp,v20_v11_pct,v702_v11_pct,sd_v11_pct,v20_v11_10,v20_v11_pctrank,v702_v11_10,v702_v11_pctrank,sd_v11_10,sd_v11_pctrank
280005,1898,1574,6,1568,58,12,47,4,0,0,0,0,0,0,173,0,7,0,0,0,257,0,32,426,20,0,1,0,0,0,0,0,469,0,5,0,2,0,0,0,3,0,52,0,3,0.8292939936775553,0.0369897959183673,0.0076530612244897,0.0299744897959183,0.0025510204081632,0.0,0.0,0.0,0.0,0.0,0.0,0.1103316326530612,0.0,0.0044642857142857,0.0,0.0,0.0,0.1639030612244898,0.0,0.0204081632653061,0.2716836734693877,0.0127551020408163,0.0,0.0006377551020408,0.0,0.0,0.0,0.0,0.0,0.2991071428571428,0.0,0.003188775510204,0.0,0.0012755102040816,0.0,0.0,0.0,0.0019132653061224,0.0,0.0331632653061224,0.0,מזכרת בתיה,28.0,5.0,5,4970.0,,,1.0,יהודים,98.6,,,49.6,46.4,4.1,1156.2,20.0,19.0,22.0,40.9,88.1,91.7,8.3,17.7,9.4,64.6,7.1,10.9,13.9,3.6,ישראל,26.0,28.0,25.0,2.3,2.6,20.4,45.6,82.1,91.1,8.9,43.7,25.0,84.2,191500.0,42.9,124200.0,38.6,1220.0,4.1,40.7,18.7,חילוני,1.0,2.2,5.5,72.8,96.7,72.8,23.0,stat_area,28,59.46,6,50.89,6,55.175,5.62,7.82,7.39,1.5400566699910896,False,74.0,51.61,0,59.4465,1.22,1.68,1.07,57.946561782425135,73.81380463783836,54.77828089121257,73.90690231891918,61.47329839090988,1.64,2.11,1.69,60.14937425223004,76.29072487770637,56.568645344885056,74.70150983851491,62.9151479176555,1.51,1.9,1.48,-4.135687413938738,-2.2015865910964574,50.64259347727383,71.70531572782272,58.014546264965944,1.06,2.6,1.42,6.8,1.09,2.9
290001,1348,894,4,890,63,2,20,6,2,1,0,0,0,0,86,1,3,0,0,0,194,0,8,176,38,0,0,0,0,0,0,1,266,0,2,0,0,0,0,0,5,0,16,0,2,0.6632047477744807,0.0707865168539325,0.0022471910112359,0.0224719101123595,0.0067415730337078,0.0022471910112359,0.0011235955056179,0.0,0.0,0.0,0.0,0.096629213483146,0.0011235955056179,0.0033707865168539,0.0,0.0,0.0,0.2179775280898876,0.0,0.0089887640449438,0.197752808988764,0.0426966292134831,0.0,0.0,0.0,0.0,0.0,0.0,0.0011235955056179,0.298876404494382,0.0,0.0022471910112359,0.0,0.0,0.0,0.0,0.0,0.0056179775280898,0.0,0.0179775280898876,0.0,יסוד המעלה,29.0,,,1970.0,27.2,1600.7,1.0,יהודים,111.8,,9.0,30.1,59.1,10.8,691.4,33.0,33.0,33.0,19.8,76.9,90.0,10.0,19.4,13.4,63.2,7.5,9.3,16.0,3.9,ישראל,27.0,28.0,26.0,1.9,5.6,13.1,28.9,74.8,75.6,24.1,38.6,22.8,58.0,105100.0,26.7,81600.0,28.0,610.0,2.9,17.8,24.3,חילוני,1.0,1.8,6.9,59.0,92.9,51.0,37.6,settlement,29,60.5,6,50.75,6,55.625,7.07,7.55,8.24,1.5400566699910896,False,77.57,57.36,0,64.4335,3.06,3.11,2.85,59.52045567910717,74.82339397329972,58.44022783955359,76.19669698664985,64.65499204103727,3.56,3.17,3.32,61.24032397850784,76.65827250184563,59.373593219205,76.35055549171511,65.31553001458354,3.34,2.98,3.08,-2.9358067441186178,-1.3366799030697032,55.50442109543498,74.86001708358015,62.27887969128578,2.06,27.6,2.38,32.2,2.09,28.1
310002,3566,2039,16,2023,29,3,11,37,2,3,0,0,0,1,374,0,5,0,0,0,91,0,124,882,11,0,0,0,1,0,0,7,115,0,2,0,0,0,1,0,1,0,323,0,7,0.5717891194615816,0.014335145823035,0.0014829461196243,0.0054374691052891,0.0182896688086999,0.0009886307464162,0.0014829461196243,0.0,0.0,0.0,0.0004943153732081,0.1848739495798319,0.0,0.0024715768660405,0.0,0.0,0.0,0.0449826989619377,0.0,0.0612951062778052,0.4359861591695502,0.0054374691052891,0.0,0.0,0.0,0.0004943153732081,0.0,0.0,0.0034602076124567,0.0568462679189322,0.0,0.0009886307464162,0.0,0.0,0.0,0.0004943153732081,0.0,0.0004943153732081,0.0,0.1596638655462184,0.0,אופקים,31.0,2.0,2,3770.000000000001,,,1.0,יהודים,103.4,,,24.9,54.9,20.1,820.4,35.0,33.0,40.0,28.0,62.5,63.7,36.3,14.2,7.2,32.3,6.1,33.0,27.4,1.1,ישראל,23.0,25.0,21.0,2.9,19.6,55.8,11.0,62.9,91.5,7.8,39.2,4.4,53.5,92100.0,6.4,91100.0,13.7,1420.0,2.5,14.9,16.1,מסורתי,2.0,0.9,48.2,19.7,35.6,52.2,34.6,stat_area,31,61.82,6,50.14,6,55.98,8.92,6.37,8.92,1.5400566699910896,False,83.21,68.59,0,73.707,6.66,5.36,6.16,63.96861465238057,77.44521948954433,66.27930732619029,80.32760974477216,71.19621317269394,7.67,5.1,6.67,60.18162376497117,76.44863908763546,64.24674613911725,79.0346195257266,69.42250182443053,6.54,4.73,5.83,-1.0084355146207389,-0.001115912588640363,65.27087181156955,80.32649383218352,70.54033951878444,4.07,77.2,4.04,86.9,4.02,80.4
310003,4374,2871,18,2853,24,7,27,261,2,0,0,1,0,0,489,0,6,0,0,0,99,0,103,1050,9,0,0,0,0,0,0,1,114,1,8,0,0,0,1,1,2,0,646,1,7,0.6563786008230452,0.0084121976866456,0.0024535576586049,0.0094637223974763,0.0914826498422713,0.0007010164738871,0.0,0.0,0.0003505082369435,0.0,0.0,0.1713985278654048,0.0,0.0021030494216614,0.0,0.0,0.0,0.0347003154574132,0.0,0.0361023484051875,0.3680336487907465,0.0031545741324921,0.0,0.0,0.0,0.0,0.0,0.0,0.0003505082369435,0.0399579390115667,0.0003505082369435,0.0028040658955485,0.0,0.0,0.0,0.0003505082369435,0.0003505082369435,0.0007010164738871,0.0,0.226428321065545,0.0003505082369435,אופקים,31.0,3.0,3,2500.0,,,1.0,יהודים,85.3,,,32.3,53.9,13.8,855.3,30.0,30.0,30.0,23.4,50.5,68.9,31.1,15.6,7.2,38.2,6.3,25.6,27.9,2.0,ישראל,23.0,26.0,21.0,2.3,20.0,53.7,12.5,64.6,92.8,7.2,37.0,21.5,53.1,75300.0,5.0,163100.0,29.700000000000003,900.0,2.5,19.6,20.2,חילוני,1.0,0.8,44.4,13.3,37.3,49.2,44.9,stat_area,31,62.0,6,49.95,6,55.975,9.17,6.0,8.91,1.5400566699910896,False,79.9,58.83,0,66.2045,3.53,4.04,3.48,63.28031555413156,77.24445681255013,61.05515777706578,78.57222840627506,67.18613249728902,4.93,4.28,4.62,61.388545694506,76.25768138893693,61.16628708287919,77.80071273382902,66.98833606071163,4.52,3.92,4.2,0.25980613687125087,-0.7767200684169198,61.31496391393703,77.79550833785814,67.08315446230941,3.26,64.8,3.27,68.2,3.21,65.5
310004,1050,816,4,812,4,0,4,261,1,0,0,0,0,0,100,0,0,0,0,0,20,0,2,176,1,0,0,0,0,0,0,4,12,0,3,1,0,0,0,0,0,0,223,0,2,0.7771428571428571,0.0049261083743842,0.0,0.0049261083743842,0.3214285714285714,0.001231527093596,0.0,0.0,0.0,0.0,0.0,0.1231527093596059,0.0,0.0,0.0,0.0,0.0,0.0246305418719211,0.0,0.0024630541871921,0.2167487684729064,0.001231527093596,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842,0.0147783251231527,0.0,0.0036945812807881,0.001231527093596,0.0,0.0,0.0,0.0,0.0,0.0,0.2746305418719212,0.0,אופקים,31.0,4.0,4+5,3040.0,,,1.0,יהודים,109.9,,,42.0,47.5,10.5,1105.2,24.0,23.0,24.0,53.7,86.6,86.3,13.7,12.0,6.3,57.6,5.9,20.7,11.7,4.1,ישראל,23.0,24.0,22.0,3.1,8.0,34.9,7.5,61.5,90.9,9.1,34.9,7.3,38.4,64300.0,7.6,52000.0,8.9,840.0,3.5,33.5,27.9,חרדי,4.0,0.7,48.6,15.6,47.5,64.2,28.7,stat_area,31,62.39,6,49.02,6,55.705,9.72,4.2,8.4,1.5400566699910896,False,80.37,66.14,0,71.12049999999999,5.87,4.23,5.23,64.49028654189671,77.61872781186725,65.31514327094835,78.99436390593362,70.1028704931932,7.16,4.48,6.11,63.99865233182352,75.95379744429474,64.87631295790673,77.98084175205399,69.46289803585827,6.95,4.04,5.86,3.2893002747896043,-1.17129259142542,68.60444354573796,77.82307131450821,71.83096326480755,4.76,85.7,3.28,68.7,4.32,84.8
310006,4372,3303,31,3272,10,1,13,1130,1,1,0,0,0,0,256,0,2,0,0,0,47,0,70,594,8,0,0,0,0,1,0,1,86,0,4,0,0,0,2,0,0,0,1044,1,8,0.7554894784995425,0.0030562347188264,0.0003056234718826,0.0039731051344743,0.3453545232273838,0.0003056234718826,0.0003056234718826,0.0,0.0,0.0,0.0,0.0782396088019559,0.0,0.0006112469437652,0.0,0.0,0.0,0.0143643031784841,0.0,0.0213936430317848,0.1815403422982885,0.0024449877750611,0.0,0.0,0.0,0.0,0.0003056234718826,0.0,0.0003056234718826,0.026283618581907,0.0,0.0012224938875305,0.0,0.0,0.0,0.0006112469437652,0.0,0.0,0.0,0.3190709046454767,0.0003056234718826,אופקים,31.0,6.0,6,5300.0,,,1.0,יהודים,95.7,,,46.2,47.6,6.2,1101.8,22.0,20.0,22.0,57.9,76.2,86.8,13.2,7.0,3.0,59.8,5.2,17.4,15.1,2.5,ישראל,22.0,23.0,21.0,3.0,8.4,39.5,6.7,55.4,92.8,6.7,28.5,10.8,38.8,56700.0,4.0,43600.0,,1320.0,4.0,36.9,36.9,חרדי,4.0,0.7,66.4,4.8,31.4,55.0,39.4,stat_area,31,62.44,6,48.87,6,55.655,9.79,3.91,8.3,1.5400566699910896,False,79.78,65.64,0,70.589,5.71,3.99,5.04,64.07481287016543,77.5513186147526,64.85740643508271,78.6656593073763,69.69029494038546,6.92,4.32,5.9,64.59689075342845,75.91104173817068,64.7705678745313,77.74745345097443,69.3124778262864,6.88,3.89,5.75,3.7943734740395065,-1.7076827723731158,68.65177990912221,76.95797653500318,71.55894872818055,4.77,86.0,3.01,57.2,4.26,84.2
310007,3611,2712,22,2690,6,4,11,519,0,0,0,0,0,0,411,0,9,0,0,0,72,0,95,635,7,0,1,0,0,0,0,0,129,1,3,0,1,0,0,0,0,1,783,2,6,0.7510384934921075,0.0022304832713754,0.0014869888475836,0.004089219330855,0.1929368029739777,0.0,0.0,0.0,0.0,0.0,0.0,0.1527881040892193,0.0,0.0033457249070631,0.0,0.0,0.0,0.0267657992565055,0.0,0.0353159851301115,0.2360594795539033,0.0026022304832713,0.0,0.0003717472118959,0.0,0.0,0.0,0.0,0.0,0.0479553903345724,0.0003717472118959,0.0011152416356877,0.0,0.0003717472118959,0.0,0.0,0.0,0.0,0.0003717472118959,0.2910780669144981,0.0007434944237918,אופקים,31.0,7.0,7,6250.0,,,1.0,יהודים,99.5,,,31.7,57.5,10.9,739.6,32.0,32.0,33.0,35.5,83.0,68.4,31.6,8.9,5.2,35.6,4.5,22.3,36.5,1.1,ישראל,23.0,25.0,22.0,2.3,8.7,40.0,14.8,71.5,92.7,7.3,38.6,10.7,51.4,98100.0,13.8,79900.0,24.7,1840.0,3.4,24.0,25.6,חילוני,1.0,1.3,20.8,34.8,81.5,74.1,17.2,stat_area,31,61.76,6,49.66,6,55.71,8.84,5.44,8.41,1.5400566699910896,False,77.45,56.51,0,63.839,2.79,3.06,2.64,60.68676627159765,75.81871832287675,58.59838313579883,76.63435916143837,64.91097474477267,3.64,3.38,3.45,62.93569355654088,76.01241220812504,60.04415327604618,76.42704351033393,65.77816485804689,3.78,3.03,3.39,1.8895626016449618,-1.2908298593464438,60.48794573744379,75.34352930209192,65.68739998507064,3.09,61.4,2.52,37.8,2.88,57.5
310008,6943,4665,31,4634,43,6,23,237,4,3,0,0,1,0,955,0,15,0,0,0,201,0,214,1888,25,0,1,1,0,3,0,7,245,2,8,0,2,0,0,0,3,1,746,0,11,0.671899755149071,0.0092792403970651,0.001294777729823,0.0049633146309883,0.0511437203280103,0.0008631851532153,0.0006473888649115,0.0,0.0,0.0002157962883038,0.0,0.2060854553301683,0.0,0.0032369443245576,0.0,0.0,0.0,0.043375053949072,0.0,0.046180405697022,0.4074233923176521,0.005394907207596,0.0,0.0002157962883038,0.0002157962883038,0.0,0.0006473888649115,0.0,0.0015105740181268,0.052870090634441,0.0004315925766076,0.0017263703064307,0.0,0.0004315925766076,0.0,0.0,0.0,0.0006473888649115,0.0002157962883038,0.1609840310746655,0.0,אופקים,31.0,8.0,8,8510.0,,,1.0,יהודים,97.4,,,53.9,44.5,1.6,1244.7,16.0,15.0,16.0,73.2,82.9,90.3,9.7,17.1,8.5,64.2,3.1,13.2,17.2,2.3,ישראל,24.0,25.0,23.0,2.6,3.7,47.9,22.4,78.9,91.9,8.1,39.9,1.8,61.2,113900.0,17.3,79700.0,7.7,1920.0,4.4,58.9,16.0,מסורתי,2.0,1.4,17.3,34.4,93.4,74.2,22.0,stat_area,31,60.89,6,50.29,6,55.59,7.62,6.66,8.18,1.5400566699910896,False,79.42,63.96,0,69.37100000000001,5.18,3.85,4.61,60.75558560133303,75.72936867931075,62.35779280066652,77.57468433965538,67.68370483931261,5.61,3.82,4.87,60.44968391564283,76.35416857499577,61.72175650565862,77.16784575143551,67.12788774168052,4.88,3.51,4.3,-0.872141225039496,-2.0551200342932936,61.485651575627024,75.51956430536208,66.3975210310343,3.29,65.1,2.58,39.2,3.05,61.5
320001,463,385,2,383,1,0,3,6,0,0,0,0,0,0,41,0,1,0,0,0,9,0,1,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,180,0,1,0.8315334773218143,0.0026109660574412,0.0,0.0078328981723237,0.0156657963446475,0.0,0.0,0.0,0.0,0.0,0.0,0.1070496083550913,0.0,0.0026109660574412,0.0,0.0,0.0,0.0234986945169712,0.0,0.0026109660574412,0.3629242819843342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412,0.0,0.0,0.0,0.0,0.0,0.0026109660574412,0.0,0.0,0.0,0.4699738903394256,0.0,עוצם,32.0,,,850.0,55.0,2033.0,1.0,יהודים,139.0,13.5,2.7,35.8,57.3,6.9,746.2,24.0,21.0,29.0,25.2,78.8,92.6,7.4,1.6,,63.3,2.0,31.0,2.3,1.3,ישראל,24.0,25.0,23.0,2.2,7.1,57.3,7.9,77.9,88.6,11.4,40.3,22.6,87.1,77100.0,7.9,71000.0,30.3,240.0,3.1,25.5,44.7,דתי/ דתי מאוד,3.0,0.6,25.5,33.9,74.3,44.0,21.3,settlement,32,63.14,6,50.09,6,56.615,10.0,6.27,10.0,1.5400566699910896,False,82.06,71.23,0,75.0205,7.5,4.9,6.62,68.31203309834997,79.09907756683117,69.77101654917499,80.57953878341559,73.55399933115919,9.5,5.22,7.88,62.73116132946445,76.1259670146393,67.4243981426048,79.09501486049015,71.50911399386467,8.62,4.77,7.22,1.9563725060105193,-1.7147520420936706,71.72738905518551,78.86478674132192,74.22547824533325,5.4,89.3,3.59,77.5,4.88,88.7
330001,439,324,1,323,31,2,5,2,0,1,0,0,0,0,17,1,1,0,0,0,47,0,9,53,28,0,0,0,0,0,0,1,119,0,0,0,0,0,0,0,5,0,1,0,1,0.7380410022779044,0.0959752321981424,0.0061919504643962,0.0154798761609907,0.0061919504643962,0.0,0.0030959752321981,0.0,0.0,0.0,0.0,0.0526315789473684,0.0030959752321981,0.0030959752321981,0.0,0.0,0.0,0.1455108359133126,0.0,0.0278637770897832,0.1640866873065015,0.0866873065015479,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154798761609907,0.0,0.0030959752321981,0.0,בת שלמה,33.0,,,680.0,44.3,1692.5,1.0,יהודים,108.5,,3.8,34.7,56.2,9.0,778.2,34.0,34.0,34.0,21.0,61.7,89.0,11.0,15.6,11.1,62.3,6.6,6.7,20.5,4.0,ישראל,26.0,27.0,24.0,2.0,5.0,21.7,38.6,76.9,62.0,37.7,38.4,,68.8,105800.0,26.6,67300.0,10.4,230.0,2.8,17.3,16.3,חילוני,1.0,1.8,3.3,56.9,78.4,50.3,34.2,settlement,33,60.37,6,50.93,6,55.65,6.89,7.9,8.29,1.5400566699910896,False,76.3,57.78,0,64.262,3.2,2.6,2.79,58.13551671815017,73.89480530625553,57.957758359075086,75.09740265312777,63.95663386199352,3.31,2.66,2.96,62.26980333934908,77.20067486834694,59.39510668583309,75.79849339153417,65.13629203282846,3.36,2.62,2.97,-2.572460926463688,-1.1722807706680123,55.385297432611395,73.92512188245976,61.874235990058324,2.04,26.7,2.09,23.1,1.99,24.5
350001,377,249,0,249,53,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,42,0,3,4,26,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,6,0,0,0,1,0.6604774535809018,0.2128514056224899,0.0,0.0040160642570281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120481927710843,0.0,0.0080321285140562,0.0,0.0,0.0,0.1686746987951807,0.0,0.0120481927710843,0.0160642570281124,0.1044176706827309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4377510040160642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240963855421686,0.0,0.0,0.0,גדות,35.0,,,440.00000000000006,5.7,1746.3,1.0,יהודים,90.0,,2.1,36.7,44.8,18.4,1229.9,36.0,35.0,36.0,28.2,83.9,83.7,16.3,29.9,16.1,56.9,3.6,3.9,30.4,5.1,ישראל,27.0,29.0,27.0,2.4,5.6,12.8,44.0,80.6,69.3,15.8,39.4,61.7,46.6,114200.0,31.8,150700.0,18.6,160.0,2.6,20.1,12.4,חילוני,1.0,1.8,20.7,39.3,39.1,33.4,37.4,settlement,35,60.87,6,51.23,6,56.05,7.59,8.48,9.05,1.5400566699910896,False,76.01,60.75,0,66.09100000000001,4.15,2.49,3.44,55.16080936739729,71.54474787127664,57.955404683698646,73.77737393563832,63.49309392187753,3.31,2.05,2.73,64.67688380913698,78.01149097399454,60.19589772551143,75.18874628175706,65.4433947201974,3.88,2.22,3.17,1.0822841104202983,0.07923123282923689,59.03768879411894,73.85660516846757,64.22430952514097,2.79,54.9,2.07,22.4,2.54,46.9
360001,449,365,4,361,5,0,0,5,0,0,0,0,0,0,45,0,2,0,0,0,33,0,7,167,0,0,0,0,0,0,0,1,34,0,1,0,0,0,0,0,1,0,60,0,1,0.8129175946547884,0.0138504155124653,0.0,0.0,0.0138504155124653,0.0,0.0,0.0,0.0,0.0,0.0,0.1246537396121883,0.0,0.0055401662049861,0.0,0.0,0.0,0.0914127423822714,0.0,0.0193905817174515,0.4626038781163435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493,0.0941828254847645,0.0,0.002770083102493,0.0,0.0,0.0,0.0,0.0,0.002770083102493,0.0,0.1662049861495844,0.0,שדה דוד,36.0,,,770.0,90.3,2087.0,1.0,יהודים,109.6,,7.8,41.6,50.0,8.4,999.7,29.0,33.0,24.0,43.2,78.6,88.5,11.5,3.6,1.3,58.9,3.2,30.6,7.2,0.1,ישראל,25.0,26.0,23.0,2.6,10.4,60.5,18.7,75.4,88.0,12.0,39.5,4.7,85.0,137700.0,18.3,111600.0,17.6,200.0,3.7,39.9,12.4,מסורתי,2.0,1.5,13.0,50.3,90.9,68.5,11.4,settlement,36,61.48,6,50.13,6,55.805,8.45,6.35,8.59,1.5400566699910896,False,81.13,67.27,0,72.121,6.24,4.53,5.59,65.61189843381568,78.33085316123389,66.44094921690784,79.73042658061695,71.09226629420603,7.75,4.82,6.62,60.26242609699162,76.34021051171186,64.3814415102691,78.60035455764859,69.35806107685193,6.62,4.45,5.79,-1.5752698064201944,-1.571871413551189,64.86567941048764,78.15855516706576,69.51818592528998,3.99,75.8,3.38,72.1,3.78,76.2
370001,380,313,1,312,0,3,13,5,0,0,0,0,0,0,115,0,0,0,0,0,10,0,3,107,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54,0,1,0.8236842105263158,0.0,0.0096153846153846,0.0416666666666666,0.016025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.3685897435897436,0.0,0.0,0.0,0.0,0.0,0.032051282051282,0.0,0.0096153846153846,0.3429487179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173076923076923,0.0,איתן,37.0,,,720.0,74.4,1943.6,1.0,יהודים,100.8,,4.6,36.5,56.0,7.5,786.0,27.0,28.0,24.0,37.6,81.7,91.9,8.1,,,59.6,2.3,35.6,2.5,,ישראל,24.0,25.0,23.0,2.8,9.8,83.3,16.1,71.1,87.3,12.7,41.4,15.9,77.3,88300.0,15.1,106200.0,24.1,170.0,4.1,37.3,33.1,דתי/ דתי מאוד,3.0,1.0,16.5,46.3,82.5,50.4,25.3,settlement,37,61.19,5,50.86,5,56.025,8.04,7.77,9.0,1.5400566699910896,False,80.69,70.6,0,74.1315,7.3,4.35,6.31,67.69030916642457,79.21802302444188,69.14515458321227,79.95401151222094,72.92825450836531,9.17,4.93,7.56,60.00244859739138,76.16550809364637,66.09758592127197,78.69117703936274,70.50534281260374,7.75,4.51,6.55,-0.754286226969196,-0.6335631968579766,68.39086835624308,79.32044831536297,72.21622134193504,4.71,85.3,3.73,80.9,4.41,85.5
390001,270,223,0,223,2,1,3,6,0,0,0,0,0,0,45,0,1,0,0,0,3,0,2,106,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,46,0,1,0.825925925925926,0.0089686098654708,0.0044843049327354,0.0134529147982062,0.0269058295964125,0.0,0.0,0.0,0.0,0.0,0.0,0.2017937219730941,0.0,0.0044843049327354,0.0,0.0,0.0,0.0134529147982062,0.0,0.0089686098654708,0.4753363228699551,0.0089686098654708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0269058295964125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062780269058296,0.0,גפן,39.0,,,460.0,27.8,1691.9,1.0,יהודים,131.5,,8.5,31.5,57.1,11.5,752.7,32.0,32.0,32.0,28.5,74.5,86.8,13.2,3.5,1.7,53.5,2.2,36.7,5.1,2.5,ישראל,26.0,27.0,23.0,2.8,5.7,16.5,18.6,66.0,90.7,9.3,39.2,,88.3,127700.0,22.200000000000003,83300.0,9.9,150.0,2.9,21.4,25.3,מסורתי,2.0,1.1,11.8,33.7,89.5,47.2,29.6,settlement,39,61.64,6,50.29,6,55.965,8.67,6.66,8.89,1.5400566699910896,False,81.28,69.63,0,73.7075,6.99,4.59,6.16,65.20822757418422,78.31965891969377,67.4191137870921,79.79982945984688,71.75236427255626,8.27,4.85,6.95,60.56713763614242,76.43651685791941,65.13512173677555,78.6787252592044,69.87538296962565,7.12,4.5,6.13,-0.47978244529352243,-0.8246446432137775,66.93933134179858,78.9751848166331,71.15188005799067,4.42,82.2,3.63,78.3,4.16,82.5
410001,2663,2018,16,2002,54,13,20,33,0,0,0,0,0,0,305,1,9,0,0,0,164,0,15,860,25,0,0,0,0,0,0,0,194,1,3,0,1,0,0,0,10,1,293,0,4,0.7577919639504318,0.0269730269730269,0.0064935064935064,0.0099900099900099,0.0164835164835164,0.0,0.0,0.0,0.0,0.0,0.0,0.1523476523476523,0.0004995004995004,0.0044955044955044,0.0,0.0,0.0,0.0819180819180819,0.0,0.0074925074925074,0.4295704295704295,0.0124875124875124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0969030969030969,0.0004995004995004,0.0014985014985014,0.0,0.0004995004995004,0.0,0.0,0.0,0.0049950049950049,0.0004995004995004,0.1463536463536463,0.0,אליכין,41.0,,,3930.0,33.7,4512.4,1.0,יהודים,92.3,,1.0,32.7,55.8,11.5,791.8,31.0,31.0,31.0,23.8,80.4,91.1,8.9,10.5,4.4,61.1,28.0,4.2,5.3,1.3,ישראל,26.0,27.0,24.0,2.0,6.5,29.6,20.8,77.2,87.0,13.0,36.7,18.1,75.9,107500.0,18.1,74600.0,20.0,1340.0,2.9,15.9,28.4,מסורתי,2.0,1.4,11.0,48.3,81.6,52.7,32.2,settlement,41,61.54,6,50.32,6,55.93,8.53,6.72,8.82,1.5400566699910896,False,81.11,68.07,0,72.634,6.49,4.52,5.77,65.74456757839677,78.39227690656165,66.90728378919837,79.75113845328082,71.40263292162723,8.0,4.83,6.78,60.55455307154247,76.4979186163489,64.78970688331309,78.66673184097017,69.64666561849307,6.89,4.49,5.98,-1.3783523742658688,-1.0607126620710567,65.5289314149325,78.69042579120976,70.13545444662955,4.13,78.1,3.54,76.3,3.92,78.6
