stat95,code,votes
94001,כן,52
94001,ל,6
94001,מחל,14
94001,מרצ,6
94001,פ,12
94001,קנ,4
94001,רק,6
94001,שס,2
95001,אמת,104
95001,ה,2
95001,ו,1
95001,זך,3
95001,טב,1
95001,כן,63
95001,ל,6
95001,מרצ,184
95001,פ,1
95001,פץ,1
95001,ק,1
95001,קנ,10
95001,רק,7
95001,שס,1
96001,אמת,486
96001,ו,1
96001,זך,23
96001,טב,4
96001,כן,156
96001,ל,16
96001,מרצ,44
96001,נץ,2
96001,פ,14
96001,קנ,22
96001,רק,18
96001,חץ,1
96001,מחל,10
96001,ק,1
96001,שס,2
97001,אמת,110
97001,ו,1
97001,זך,11
97001,חץ,4
97001,טב,7
97001,כ,5
97001,כן,130
97001,ל,13
97001,מחל,27
97001,מרצ,10
97001,פ,6
97001,פץ,1
97001,ק,1
97001,קז,1
97001,קנ,4
97001,רק,6
98001,אמת,43
98001,ג,1
98001,ו,1
98001,זה,1
98001,זך,25
98001,חץ,2
98001,כן,87
98001,ל,3
98001,מחל,22
98001,מרצ,16
98001,פ,2
98001,קנ,4
98001,רק,9
99001,אמת,639
99001,ג,21
99001,ו,7
99001,זך,43
99001,טב,269
99001,כ,18
99001,כן,212
99001,ל,358
99001,מחל,201
99001,מרצ,25
99001,פ,7
99001,ף,1
99001,ק,4
99001,קנ,20
99001,רק,34
99001,שס,142
99001,ד,2
99001,יש,3
99001,עם,3
99001,זה,1
99001,ז,1
99001,חץ,2
99001,קז,2
99001,נץ,1
102001,אמת,7
102001,ג,2
102001,זך,4
102001,כ,3
102001,כן,12
102001,ל,3
102001,מרצ,5
102001,רק,3
103001,אמת,65
103001,ו,1
103001,זך,41
103001,חץ,3
103001,טב,14
103001,כ,5
103001,כן,122
103001,ל,24
103001,מחל,26
103001,מרצ,23
103001,פ,10
103001,ק,1
103001,קנ,2
103001,רק,4
103001,שס,4
104001,אמת,154
104001,ג,1
104001,ו,1
104001,זך,13
104001,חץ,3
104001,כן,72
104001,ל,3
104001,מחל,3
104001,מרצ,163
104001,פ,5
104001,צה,1
104001,קנ,7
104001,רק,14
104001,שס,1
106001,אמת,1
106001,ג,36
106001,זך,3
106001,טב,14
106001,כ,13
106001,כן,9
106001,ל,3
106001,מחל,3
106001,רק,4
106001,שס,29
107001,אמת,18
107001,זך,10
107001,כן,11
107001,ל,3
107001,מחל,5
107001,מרצ,3
107001,רק,1
112001,אמת,40
112001,ג,15
112001,זך,25
112001,חץ,1
112001,טב,95
112001,כ,5
112001,כן,74
112001,ל,16
112001,מחל,29
112001,מרצ,8
112001,פ,1
112001,ק,1
112001,קנ,3
112001,רק,11
112001,שס,11
113001,אמת,9
113001,ג,1
113001,זך,1
113001,טב,4
113001,כ,3
113001,כן,4
113001,ל,3
113001,מחל,57
113001,מרצ,1
113001,רק,1
113001,שס,67
115001,אמת,153
115001,ג,1
115001,ד,1
115001,ו,2
115001,זך,29
115001,חץ,4
115001,טב,4
115001,כן,178
115001,כץ,1
115001,ל,12
115001,מחל,11
115001,מרצ,57
115001,פ,10
115001,פץ,1
115001,צה,1
115001,קז,15
115001,רק,13
122001,אמת,690
122001,ג,7
122001,זך,196
122001,טב,97
122001,כ,33
122001,כן,993
122001,ל,85
122001,מחל,202
122001,מרצ,106
122001,פ,25
122001,פכ,1
122001,קנ,57
122001,רק,79
122001,שס,64
122001,ו,3
122001,חץ,6
122001,יש,2
122001,פץ,4
122001,קז,2
122001,ק,1
122001,ד,3
122001,ז,1
126001,אמת,126
126001,ה,1
126001,ו,1
126001,זך,12
126001,טב,1
126001,כ,1
126001,כן,92
126001,ל,3
126001,מחל,1
126001,מרצ,153
126001,פ,4
126001,ק,1
126001,קז,1
126001,קנ,15
126001,רק,10
126001,שס,2
127001,אמת,86
127001,ג,1
127001,זך,14
127001,טב,5
127001,כן,63
127001,ל,6
127001,מחל,5
127001,מרצ,25
127001,נץ,1
127001,קז,1
127001,קנ,6
127001,רק,3
127001,שס,7
128001,אמת,37
128001,ג,1
128001,זך,15
128001,חץ,1
128001,טב,6
128001,כן,44
128001,ל,3
128001,מחל,6
128001,מרצ,11
128001,פ,1
128001,פץ,1
128001,רק,4
128001,שס,3
130001,אמת,290
130001,ו,1
130001,זך,11
130001,חץ,4
130001,טב,1
130001,כן,110
130001,ל,1
130001,מחל,3
130001,מרצ,138
130001,פ,6
130001,קנ,8
130001,רק,12
132001,אמת,43
132001,זך,7
132001,טב,4
132001,כ,5
132001,כן,54
132001,ל,5
132001,מחל,11
132001,מרצ,2
132001,פ,4
132001,קז,1
132001,קנ,6
132001,רק,3
132001,שס,1
133001,אמת,249
133001,ו,2
133001,זך,14
133001,חץ,1
133001,טב,2
133001,כן,112
133001,ל,14
133001,מחל,4
133001,מרצ,31
133001,פ,7
133001,קנ,5
133001,רק,9
134001,אמת,220
134001,זה,1
134001,זך,36
134001,חץ,1
134001,טב,1
134001,יש,1
134001,כן,105
134001,ל,12
134001,מחל,2
134001,מרצ,30
134001,פ,13
134001,פץ,1
134001,קנ,11
134001,רק,5
134001,שס,2
135001,אמת,115
135001,ו,1
135001,זך,10
135001,טב,4
135001,כן,60
135001,כץ,1
135001,ל,3
135001,מחל,6
135001,מרצ,22
135001,פ,4
135001,קנ,2
135001,רק,9
135001,שס,1
139001,אמת,84
139001,זה,1
139001,זך,2
139001,חץ,1
139001,טב,2
139001,כ,3
139001,כן,63
139001,ל,2
139001,מרצ,234
139001,פ,1
139001,קנ,15
139001,רק,5
140001,אמת,166
140001,ו,1
140001,זך,39
140001,טב,7
140001,כ,2
140001,כן,139
140001,ל,6
140001,מחל,8
140001,מרצ,29
140001,פ,8
140001,פץ,2
140001,קנ,11
140001,רק,6
141001,אמת,66
141001,זך,5
141001,טב,10
141001,כ,1
141001,כן,33
141001,ל,6
141001,מחל,18
141001,מרצ,4
141001,פ,6
141001,פץ,1
141001,קנ,6
141001,רק,1
141001,שס,5
142001,אמת,16
142001,ג,2
142001,זה,1
142001,זך,11
142001,טב,170
142001,כ,5
142001,כן,24
142001,ל,8
142001,מחל,13
142001,מרצ,10
142001,פ,9
142001,קנ,3
142001,רק,9
142001,שס,3
143001,אמת,106
143001,ג,1
143001,ה,1
143001,זך,14
143001,חץ,1
143001,טב,2
143001,יש,1
143001,כ,1
143001,כן,65
143001,ל,13
143001,מחל,2
143001,מרצ,157
143001,פ,7
143001,קנ,10
143001,רק,12
144001,אמת,111
144001,זך,15
144001,טב,1
144001,יש,2
144001,כן,74
144001,ל,1
144001,מחל,2
144001,מרצ,30
144001,פ,2
144001,קנ,4
144001,רק,27
144001,שס,1
145001,אמת,15
145001,ג,3
145001,זך,4
145001,טב,12
145001,כ,2
145001,כן,26
145001,ל,4
145001,מחל,45
145001,פ,1
145001,פץ,2
145001,קז,1
145001,שס,43
146001,אמת,49
146001,זך,13
146001,טב,3
146001,כ,1
146001,כן,43
146001,ל,7
146001,מחל,12
146001,מרצ,5
146001,פ,2
146001,קז,1
146001,קנ,3
146001,שס,3
147001,אמת,420
147001,ו,1
147001,זך,28
147001,חץ,2
147001,טב,5
147001,כ,3
147001,כן,163
147001,ל,17
147001,מחל,14
147001,מרצ,111
147001,פ,7
147001,צה,1
147001,קנ,24
147001,רק,19
147001,שס,1
147001,ג,2
147001,יש,1
147001,פץ,1
154001,אמת,828
154001,ג,17
154001,ה,1
154001,זך,274
154001,טב,188
154001,כ,20
154001,כן,1414
154001,ל,139
154001,מחל,364
154001,מרצ,196
154001,פכ,1
154001,רק,80
154001,שס,302
154001,חץ,28
154001,יש,3
154001,כץ,2
154001,נץ,2
154001,פ,56
154001,פץ,1
154001,קנ,39
154001,ו,1
154001,ק,2
154001,עם,1
154001,צה,2
154001,זה,3
154001,ז,1
155001,אמת,160
155001,זך,31
155001,חץ,2
155001,טב,3
155001,כ,1
155001,כן,146
155001,כץ,2
155001,ל,16
155001,מחל,14
155001,מרצ,29
155001,פ,6
155001,קנ,10
155001,רק,6
156001,אמת,16
156001,זך,3
156001,חץ,1
156001,טב,1
156001,כן,6
156001,ל,1
156001,מרצ,3
156001,פז,1
157001,אמת,206
157001,זך,36
157001,חץ,4
157001,טב,9
157001,כן,204
157001,ל,12
157001,מחל,21
157001,מרצ,39
157001,נץ,2
157001,פ,9
157001,צה,1
157001,קנ,6
157001,רק,16
158001,אמת,395
158001,זך,47
158001,חץ,1
158001,טב,7
158001,כן,185
158001,כץ,1
158001,ל,11
158001,מרצ,71
158001,פ,14
158001,פץ,1
158001,קז,1
158001,קנ,16
158001,רק,15
158001,שס,2
158001,ו,1
158001,יש,2
158001,כ,1
158001,מחל,3
159001,אמת,88
159001,זך,44
159001,חץ,2
159001,טב,4
159001,כן,127
159001,ל,4
159001,מחל,13
159001,מרצ,20
159001,פ,9
159001,קנ,8
159001,רק,5
159001,שס,2
160001,אמת,81
160001,ז,1
160001,זה,1
160001,זך,18
160001,טב,2
160001,כן,50
160001,ל,2
160001,מחל,2
160001,מרצ,16
160001,קנ,10
160001,רק,5
160001,שס,4
162001,אמת,200
162001,ו,2
162001,זך,50
162001,חץ,2
162001,טב,3
162001,כן,212
162001,ל,8
162001,מחל,10
162001,מרצ,54
162001,פ,12
162001,ק,1
162001,קנ,12
162001,רק,11
162001,שס,1
163001,אמת,107
163001,זך,11
163001,חץ,1
163001,טב,4
163001,כן,148
163001,ל,1
163001,מחל,9
163001,מרצ,29
163001,פ,5
163001,קז,1
163001,קנ,3
163001,רק,11
163001,שס,3
164001,אמת,30
164001,ג,1
164001,זך,1
164001,חץ,2
164001,טב,9
164001,כן,31
164001,ל,6
164001,מחל,40
164001,פ,1
164001,קז,1
164001,קנ,1
164001,שס,37
165001,אמת,65
165001,זך,29
165001,חץ,1
165001,טב,2
165001,כ,1
165001,כן,69
165001,ל,6
165001,מחל,9
165001,מרצ,3
165001,פ,2
165001,פז,1
165001,פץ,1
165001,קז,1
165001,קנ,6
165001,רק,11
165001,שס,3
166001,אמת,1097
166001,ג,140
166001,זה,35
166001,זך,434
166001,טב,496
166001,כ,20
166001,כן,1608
166001,ל,357
166001,מחל,781
166001,מרצ,155
166001,עם,1
166001,פ,21
166001,פז,2
166001,פץ,6
166001,קנ,96
166001,שס,543
166001,חץ,14
166001,רק,100
166001,קז,4
166001,פכ,3
166001,צה,1
166001,ה,1
166001,נץ,4
166001,יש,9
166001,כץ,5
166001,ד,1
166001,ז,7
167001,אמת,153
167001,ג,1
167001,ד,1
167001,ו,2
167001,זך,8
167001,טב,3
167001,כן,73
167001,ל,2
167001,מחל,5
167001,מרצ,210
167001,פ,1
167001,קנ,9
167001,רק,16
168001,אמת,954
168001,ג,48
168001,זה,31
168001,זך,474
168001,חץ,13
168001,טב,328
168001,יש,10
168001,כ,39
168001,כן,1745
168001,ל,285
168001,מחל,607
168001,מרצ,172
168001,עם,4
168001,פ,39
168001,קנ,59
168001,קפ,1
168001,רק,111
168001,שס,597
168001,נץ,4
168001,פץ,11
168001,ק,3
168001,קז,2
168001,ד,2
168001,צה,1
168001,ה,1
168001,כץ,3
168001,ף,1
168001,ו,3
168001,ז,1
170001,אמת,16
170001,ג,6
170001,זך,12
170001,טב,96
170001,כ,1
170001,כן,31
170001,ל,15
170001,מחל,38
170001,מרצ,2
170001,פ,5
170001,קנ,9
170001,רק,8
170001,שס,45
171001,אמת,636
171001,זך,258
171001,חץ,14
171001,טב,102
171001,כ,5
171001,כן,1057
171001,ל,94
171001,מחל,208
171001,מרצ,135
171001,עם,2
171001,פ,25
171001,קנ,50
171001,רק,59
171001,שס,229
171001,ג,6
171001,ז,1
171001,זה,3
171001,יש,3
171001,פכ,4
171001,פץ,1
171001,ף,1
171001,קז,3
171001,ו,2
171001,נץ,1
173001,אמת,337
173001,ה,1
173001,ו,1
173001,זה,1
173001,זך,15
173001,חץ,3
173001,טב,8
173001,כ,2
173001,כן,117
173001,ל,10
173001,מחל,6
173001,מרצ,67
173001,נץ,1
173001,פ,3
173001,קז,1
173001,קנ,9
173001,רק,18
173001,שס,5
174001,אמת,76
174001,ג,1
174001,זך,29
174001,טב,7
174001,כן,94
174001,ל,4
174001,מחל,11
174001,מרצ,24
174001,פ,5
174001,קנ,1
174001,רק,3
174001,שס,3
175001,אמת,164
175001,ו,2
175001,זך,44
175001,חץ,2
175001,טב,14
175001,כ,1
175001,כן,232
175001,ל,12
175001,מחל,21
175001,מרצ,68
175001,פ,3
175001,קנ,12
175001,רק,19
175001,שס,7
176001,אמת,455
176001,זך,25
176001,חץ,1
176001,טב,5
176001,כן,85
176001,ל,10
176001,מחל,4
176001,מרצ,47
176001,פ,8
176001,קנ,11
176001,רק,19
176001,יש,1
176001,כץ,4
176001,פץ,1
176001,צה,1
176001,שס,1
177001,אמת,208
177001,ג,1
177001,ו,2
177001,זך,38
177001,חץ,1
177001,טב,8
177001,כ,1
177001,כן,174
177001,ל,17
177001,מחל,23
177001,מרצ,38
177001,פ,10
177001,קנ,5
177001,רק,9
177001,שס,2
178001,אמת,236
178001,ג,1
178001,זך,6
178001,טב,5
178001,כן,102
178001,ל,7
178001,מחל,3
178001,מרצ,25
178001,פ,11
178001,פץ,1
178001,קנ,8
178001,רק,12
178001,שס,1
180001,אמת,88
180001,ו,1
180001,זך,33
180001,חץ,5
180001,טב,1
180001,כ,1
180001,כן,111
180001,ל,2
180001,מחל,14
180001,מרצ,42
180001,פ,6
180001,קנ,9
180001,רק,12
182001,אמת,938
182001,ג,36
182001,זך,389
182001,חץ,22
182001,טב,235
182001,יש,8
182001,כ,23
182001,כן,1677
182001,ל,123
182001,מחל,413
182001,מרצ,343
182001,פ,64
182001,צה,2
182001,ק,4
182001,קנ,84
182001,רק,128
182001,שס,244
182001,ז,1
182001,זה,6
182001,נץ,1
182001,פז,2
182001,כץ,4
182001,קז,2
182001,פץ,4
182001,ו,4
182001,עם,1
182001,ד,1
182001,פכ,1
183001,אמת,52
183001,ו,1
183001,זך,13
183001,חץ,1
183001,טב,1
183001,כן,56
183001,ל,4
183001,מחל,6
183001,מרצ,17
183001,פ,1
183001,קנ,2
183001,רק,4
184001,אמת,179
184001,ו,1
184001,זך,19
184001,חץ,1
184001,טב,2
184001,כן,123
184001,ל,9
184001,מחל,8
184001,מרצ,51
184001,פ,5
184001,פץ,1
184001,ק,1
184001,קנ,9
184001,רק,5
184001,שס,1
186001,אמת,11
186001,זך,6
186001,טב,1
186001,כן,23
186001,כץ,1
186001,ל,1
186001,מרצ,1
186001,פ,1
186001,קנ,1
186001,רק,2
186001,שס,4
187001,אמת,161
187001,ו,3
187001,זך,30
187001,טב,4
187001,יש,1
187001,כן,250
187001,ל,8
187001,מחל,14
187001,מרצ,52
187001,פ,15
187001,ק,1
187001,קנ,4
187001,רק,18
188001,אמת,128
188001,זך,14
188001,טב,2
188001,כן,46
188001,ל,6
188001,מחל,6
188001,מרצ,5
188001,פ,5
188001,פץ,1
188001,ק,1
188001,קנ,5
188001,רק,11
188001,שס,6
189001,אמת,1
189001,ג,4
189001,זך,10
189001,טב,172
189001,כ,4
189001,כן,9
189001,ל,8
189001,מחל,15
189001,פ,3
189001,קנ,1
189001,שס,7
190001,אמת,306
190001,זך,65
190001,טב,4
190001,כן,315
190001,ל,13
190001,מחל,18
190001,מרצ,78
190001,פ,16
190001,קנ,10
190001,רק,42
190001,שס,5
190001,ג,1
190001,ו,2
190001,חץ,2
190001,יש,1
190001,צה,1
190001,ק,2
191001,אמת,76
191001,זך,13
191001,טב,4
191001,כ,1
191001,כן,121
191001,ל,6
191001,מחל,9
191001,מרצ,36
191001,פ,4
191001,קנ,4
191001,רק,9
191001,שס,1
192001,אמת,138
192001,זך,5
192001,טב,3
192001,כ,1
192001,כן,67
192001,ל,8
192001,מחל,2
192001,מרצ,28
192001,פ,3
192001,ק,1
192001,קנ,9
192001,רק,5
192001,שס,2
193001,אמת,113
193001,ג,1
193001,ה,1
193001,ו,1
193001,זך,16
193001,כ,1
193001,כן,92
193001,ל,8
193001,מחל,10
193001,מרצ,18
193001,פ,10
193001,פכ,2
193001,קנ,8
193001,רק,10
193001,שס,5
194001,אמת,168
194001,זה,1
194001,זך,11
194001,חץ,1
194001,כ,1
194001,כן,63
194001,ל,8
194001,מחל,2
194001,מרצ,16
194001,פ,1
194001,קנ,6
194001,רק,13
195001,אמת,829
195001,זך,320
195001,חץ,21
195001,טב,277
195001,יש,6
195001,כ,25
195001,כן,1404
195001,כץ,4
195001,ל,233
195001,מחל,392
195001,מרצ,238
195001,פ,33
195001,קנ,53
195001,רק,81
195001,שס,542
195001,ג,30
195001,פכ,2
195001,קז,3
195001,ז,2
195001,פץ,8
195001,צה,2
195001,עם,1
195001,ק,4
195001,קפ,2
195001,ו,2
195001,ד,1
195001,זה,2
1308001,אמת,430
1308001,זך,136
1308001,חץ,26
1308001,טב,61
1308001,כן,900
1308001,ל,248
1308001,מחל,153
1308001,מרצ,121
1308001,פ,22
1308001,קז,2
1308001,קנ,30
1308001,רק,67
1308001,שס,71
1308001,יש,3
1308001,פץ,2
1308001,ג,2
1308001,ו,1
1308001,כ,1
196001,אמת,55
196001,ו,1
196001,זך,16
196001,חץ,2
196001,טב,6
196001,כן,37
196001,ל,6
196001,מחל,11
196001,מרצ,19
196001,פ,3
196001,קנ,4
196001,רק,5
197001,אמת,134
197001,ו,2
197001,זך,7
197001,טב,5
197001,כן,89
197001,ל,1
197001,מחל,6
197001,מרצ,243
197001,פ,4
197001,קנ,9
197001,רק,19
197001,שס,2
198001,אמת,157
198001,זך,30
198001,חץ,3
198001,טב,3
198001,כן,160
198001,ל,18
198001,מחל,16
198001,מרצ,53
198001,פ,5
198001,פץ,1
198001,קנ,9
198001,רק,18
198001,שס,2
199001,אמת,133
199001,ג,1
199001,זך,19
199001,טב,5
199001,כן,83
199001,ל,11
199001,מחל,4
199001,מרצ,19
199001,פ,6
199001,קנ,4
199001,רק,6
199001,שס,1
200001,אמת,63
200001,זך,9
200001,חץ,2
200001,טב,1
200001,כן,73
200001,ל,3
200001,מחל,4
200001,מרצ,15
200001,פ,2
200001,קנ,5
200001,רק,14
200001,שס,3
202001,אמת,67
202001,זך,15
202001,חץ,3
202001,טב,2
202001,כן,72
202001,ל,5
202001,מחל,14
202001,מרצ,25
202001,פ,1
202001,קנ,2
202001,רק,3
204001,אמת,23
204001,ג,1
204001,ז,1
204001,זך,7
204001,טב,33
204001,כן,52
204001,ל,3
204001,מחל,41
204001,מרצ,1
204001,נץ,1
204001,פ,3
204001,פכ,1
204001,פץ,1
204001,צה,1
204001,קנ,5
204001,רק,4
204001,שס,94
205001,אמת,114
205001,ו,1
205001,זך,23
205001,חץ,2
205001,טב,8
205001,כן,76
205001,ל,12
205001,מחל,3
205001,מרצ,35
205001,פ,6
205001,פץ,1
205001,קנ,5
205001,רק,18
206001,אמת,141
206001,ג,4
206001,זה,1
206001,זך,33
206001,חץ,8
206001,טב,7
206001,כן,246
206001,כץ,1
206001,ל,9
206001,מחל,17
206001,מרצ,93
206001,פ,12
206001,קנ,8
206001,רק,26
206001,שס,4
207001,אמת,59
207001,ג,3
207001,זך,10
207001,חץ,1
207001,טב,4
207001,כן,98
207001,ל,5
207001,מחל,11
207001,מרצ,24
207001,פ,8
207001,קנ,5
207001,רק,5
208001,אמת,148
208001,ג,1
208001,ו,3
208001,זך,34
208001,חץ,3
208001,טב,21
208001,יש,2
208001,כן,129
208001,ל,14
208001,מחל,24
208001,מרצ,52
208001,פ,4
208001,צה,1
208001,קנ,8
208001,רק,8
208001,שס,1
213001,אמת,87
213001,ו,1
213001,זך,8
213001,טב,1
213001,כ,1
213001,כן,25
213001,ל,3
213001,מחל,1
213001,מרצ,5
213001,פ,1
213001,קנ,4
213001,רק,12
217001,אמת,10
217001,ג,8
217001,זך,19
217001,טב,332
217001,כ,13
217001,כן,32
217001,ל,21
217001,מחל,27
217001,מרצ,3
217001,פ,11
217001,רק,5
217001,שס,17
218001,אמת,41
218001,זך,11
218001,כן,65
218001,ל,5
218001,מחל,4
218001,מרצ,12
218001,פ,4
218001,קנ,5
218001,רק,8
219001,אמת,53
219001,ג,2
219001,ו,1
219001,זך,22
219001,טב,57
219001,יש,2
219001,כ,8
219001,כן,50
219001,ל,4
219001,מחל,19
219001,מרצ,17
219001,נץ,1
219001,פ,8
219001,קנ,7
219001,רק,11
219001,שס,1
220001,אמת,65
220001,ג,1
220001,זך,28
220001,טב,11
220001,כן,113
220001,כץ,1
220001,ל,6
220001,מחל,11
220001,מרצ,13
220001,פ,3
220001,קנ,3
220001,רק,9
220001,שס,2
223001,אמת,54
223001,זך,16
223001,טב,4
223001,כן,88
223001,ל,3
223001,מחל,7
223001,מרצ,32
223001,פ,8
223001,קנ,6
223001,רק,7
224001,אמת,47
224001,ג,4
224001,זך,40
224001,חץ,1
224001,טב,10
224001,כ,2
224001,כן,43
224001,כץ,1
224001,ל,3
224001,מחל,23
224001,מרצ,3
224001,נץ,1
224001,קז,1
224001,קנ,4
224001,רק,7
224001,שס,34
225001,אמת,82
225001,זך,27
225001,חץ,1
225001,טב,5
225001,יש,3
225001,כן,154
225001,ל,5
225001,מחל,14
225001,מרצ,36
225001,פ,1
225001,קנ,12
225001,רק,8
229003,אמת,933
229003,ג,99
229003,ו,6
229003,זה,1
229003,זך,497
229003,חץ,21
229003,טב,237
229003,יש,3
229003,כ,16
229003,כן,1669
229003,ל,159
229003,מחל,555
229003,מרצ,259
229003,פ,61
229003,קז,7
229003,קנ,57
229003,רק,85
229003,שס,453
229003,ק,1
229003,כץ,5
229003,פץ,2
229003,ז,2
229001,אמת,126
229001,ג,141
229001,זך,95
229001,טב,225
229001,כ,23
229001,כן,249
229001,כץ,3
229001,ל,57
229001,מחל,113
229001,מרצ,35
229001,נץ,2
229001,פץ,1
229001,קנ,10
229001,רק,23
229001,שס,262
229001,חץ,3
229001,פ,5
229001,קז,2
230001,אמת,118
230001,ג,4
230001,זך,49
230001,חץ,1
230001,טב,24
230001,כ,3
230001,כן,147
230001,ל,16
230001,מחל,27
230001,מרצ,31
230001,פ,6
230001,קנ,10
230001,רק,6
230001,שס,4
232001,אמת,357
232001,ג,2
232001,ו,2
232001,זך,17
232001,חץ,1
232001,יש,1
232001,כ,1
232001,כן,108
232001,ל,2
232001,מחל,8
232001,מרצ,51
232001,עם,1
232001,פ,5
232001,צה,1
232001,קנ,14
232001,רק,12
232001,שס,1
233001,אמת,86
233001,ו,1
233001,זך,14
233001,חץ,1
233001,טב,2
233001,כן,114
233001,ל,2
233001,מחל,8
233001,מרצ,36
233001,פ,10
233001,פץ,2
233001,קנ,6
233001,רק,5
234001,אמת,138
234001,ג,2
234001,ו,2
234001,זך,42
234001,חץ,4
234001,טב,6
234001,כ,1
234001,כן,214
234001,ל,14
234001,מחל,22
234001,מרצ,37
234001,פ,6
234001,פכ,1
234001,קנ,8
234001,קפ,1
234001,רק,20
234001,שס,1
235001,אמת,57
235001,ג,1
235001,זך,28
235001,חץ,1
235001,טב,14
235001,כ,2
235001,כן,85
235001,ל,7
235001,מחל,13
235001,מרצ,16
235001,רק,3
235001,שס,18
237001,אמת,118
237001,ו,1
237001,זך,7
237001,חץ,2
237001,כן,71
237001,ל,3
237001,מרצ,167
237001,פ,2
237001,פץ,1
237001,קנ,8
237001,רק,9
237001,שס,1
239001,אמת,121
239001,זך,19
239001,טב,3
239001,כן,128
239001,ל,8
239001,מחל,10
239001,מרצ,43
239001,פ,6
239001,צה,1
239001,קז,1
239001,קנ,10
239001,רק,10
240001,אמת,91
240001,ג,55
240001,זך,51
240001,טב,103
240001,כ,7
240001,כן,153
240001,ל,53
240001,מחל,112
240001,מרצ,9
240001,פ,4
240001,פץ,1
240001,קנ,9
240001,קפ,2
240001,רק,17
240001,שס,142
240001,חץ,1
240001,יש,1
240001,נץ,1
240001,פז,1
240002,אמת,288
240002,ג,40
240002,ז,9
240002,זה,133
240002,זך,93
240002,טב,63
240002,יש,6
240002,כ,9
240002,כן,506
240002,ל,759
240002,מחל,340
240002,מרצ,26
240002,צה,2
240002,קנ,23
240002,רק,30
240002,שס,201
240002,ד,1
240002,ו,2
240002,חץ,6
240002,פ,7
240002,פץ,5
240002,ק,5
240002,קז,5
240002,פז,4
240002,כץ,1
240002,ף,1
240002,נץ,1
240002,עם,1
240003,אמת,473
240003,ג,36
240003,ד,1
240003,זה,24
240003,זך,197
240003,חץ,12
240003,טב,137
240003,כ,9
240003,כן,968
240003,ל,520
240003,מחל,366
240003,מרצ,70
240003,פ,19
240003,פז,3
240003,קז,4
240003,קנ,35
240003,רק,41
240003,שס,137
240003,ז,4
240003,כץ,1
240003,ק,2
240003,קפ,4
240003,ה,1
240003,יש,2
240003,נץ,1
240003,עם,1
240003,פכ,1
240003,פץ,1
240004,אמת,364
240004,ג,10
240004,זך,134
240004,חץ,8
240004,טב,49
240004,יש,4
240004,כ,5
240004,כן,596
240004,ל,153
240004,מחל,157
240004,מרצ,56
240004,פ,10
240004,פז,2
240004,קנ,20
240004,רק,32
240004,שס,65
240004,ד,1
240004,ה,1
240004,ו,1
240004,קז,1
240004,נץ,1
240004,קפ,1
241001,אמת,181
241001,ג,2
241001,ה,1
241001,זה,1
241001,זך,46
241001,חץ,3
241001,טב,28
241001,יש,3
241001,כ,2
241001,כן,228
241001,ל,11
241001,מחל,11
241001,מרצ,53
241001,פ,11
241001,פז,1
241001,ק,1
241001,קנ,13
241001,רק,23
241001,שס,4
242001,אמת,325
242001,זך,36
242001,חץ,1
242001,טב,8
242001,כן,141
242001,ל,16
242001,מחל,9
242001,מרצ,33
242001,פ,8
242001,קנ,15
242001,רק,6
242001,שס,2
242001,ה,1
242001,יש,1
242001,כץ,1
246001,אמת,99
246001,ג,50
246001,ד,1
246001,חץ,2
246001,טב,52
246001,יש,1
246001,כ,8
246001,כן,41
246001,ל,168
246001,מחל,70
246001,מרצ,3
246001,פ,2
246001,פכ,1
246001,קז,3
246001,קנ,5
246001,שס,330
246001,ה,1
246001,זה,2
246001,זך,2
246001,ף,1
246002,אמת,281
246002,ג,351
246002,טב,212
246002,כ,27
246002,כן,119
246002,ל,204
246002,מחל,308
246002,מרצ,5
246002,עם,2
246002,פכ,2
246002,שס,1348
246002,זך,11
246002,נץ,2
246002,קנ,6
246002,רק,2
246002,ו,1
246002,זה,2
246002,פ,4
246002,קז,2
246002,חץ,2
246002,כץ,1
246003,אמת,287
246003,ג,159
246003,ז,7
246003,זה,66
246003,זך,23
246003,טב,280
246003,כן,142
