stat95,code,votes
113001,אמת,5
113001,ב,3
113001,ג,10
113001,יש,2
113001,ל,8
113001,ם,8
113001,מחל,48
113001,נץ,1
113001,שס,80
115001,אמת,248
115001,ג,4
115001,ט,1
115001,יש,82
115001,ל,4
115001,ם,4
115001,מחל,75
115001,מרצ,66
115001,נ,2
115001,קנ,8
115001,רק,8
115001,שס,1
122001,אמת,611
122001,ב,37
122001,ג,9
122001,יש,491
122001,כן,7
122001,ל,40
122001,ם,73
122001,מחל,915
122001,מרצ,189
122001,נ,3
122001,נץ,34
122001,פה,1
122001,קנ,48
122001,רק,20
122001,שס,51
122001,ו,2
122001,זנ,1
122001,קץ,1
126001,אמת,151
126001,ב,1
126001,ו,2
126001,יש,34
126001,ל,6
126001,מחל,15
126001,מרצ,194
126001,נ,1
126001,נץ,1
126001,צ,1
126001,קנ,21
126001,רק,1
127001,אמת,107
127001,ב,2
127001,יש,9
127001,כן,2
127001,ל,7
127001,ם,2
127001,מחל,19
127001,מרצ,29
127001,נ,2
127001,קנ,10
127001,רק,2
127001,שס,2
128001,אמת,52
128001,ב,5
128001,ג,1
128001,ד,1
128001,יש,29
128001,ל,1
128001,ם,1
128001,מחל,21
128001,מרצ,6
128001,נץ,1
128001,קנ,1
128001,רק,2
128001,שס,4
130001,אמת,311
130001,ב,1
130001,יש,26
130001,כן,3
130001,ם,1
130001,מחל,8
130001,מרצ,206
130001,צ,1
130001,קנ,10
130001,רק,3
132001,אמת,53
132001,ב,1
132001,ג,2
132001,יש,18
132001,ל,2
132001,ם,1
132001,מחל,45
132001,מרצ,14
132001,נץ,2
132001,קנ,8
132001,רק,1
132001,שס,1
133001,אמת,311
133001,ו,1
133001,יש,26
133001,כן,3
133001,ל,4
133001,ם,4
133001,מחל,18
133001,מרצ,51
133001,נ,1
133001,נץ,1
133001,קנ,7
133001,רק,2
134001,אמת,274
134001,ב,1
134001,ג,3
134001,זנ,1
134001,יש,40
134001,כן,1
134001,ל,1
134001,ם,5
134001,מחל,31
134001,מרצ,53
134001,נץ,1
134001,קנ,14
134001,קץ,1
134001,רק,1
134001,שס,3
135001,אמת,116
135001,ב,1
135001,יש,28
135001,ל,4
135001,ם,3
135001,מחל,36
135001,מרצ,33
135001,נ,1
135001,נץ,1
135001,קנ,5
135001,קץ,1
135001,רק,3
139001,אמת,133
139001,ו,2
139001,זנ,1
139001,יש,13
139001,ל,1
139001,מחל,5
139001,מרצ,225
139001,נ,1
139001,נץ,2
139001,קנ,13
139001,רק,2
140001,אמת,211
140001,ב,4
140001,ג,1
140001,יש,56
140001,כן,1
140001,ל,3
140001,ם,7
140001,מחל,49
140001,מרצ,56
140001,נ,1
140001,נץ,1
140001,פה,1
140001,קנ,15
140001,רק,3
141001,אמת,46
141001,ב,5
141001,ג,1
141001,יש,8
141001,ל,2
141001,ם,9
141001,מחל,58
141001,מרצ,1
141001,קנ,7
141001,שס,11
142001,אמת,24
142001,ב,119
142001,ג,4
142001,יש,4
142001,ל,11
142001,ם,3
142001,מחל,47
142001,מרצ,7
142001,נ,3
142001,נץ,4
142001,קנ,5
142001,רק,2
142001,שס,5
143001,אמת,123
143001,ב,1
143001,יש,28
143001,כן,5
143001,ל,4
143001,ם,3
143001,מחל,12
143001,מרצ,193
143001,נ,3
143001,צ,1
143001,קנ,14
143001,רק,4
143001,שס,1
144001,אמת,163
144001,יש,19
144001,כן,1
144001,ל,2
144001,מחל,16
144001,מרצ,47
144001,קנ,5
144001,רק,2
145001,ב,4
145001,ג,2
145001,ל,4
145001,ם,15
145001,מחל,123
145001,שס,37
146001,אמת,48
146001,ב,4
146001,יש,14
146001,ל,3
146001,ם,11
146001,מחל,48
146001,מרצ,2
146001,נ,2
146001,צ,1
146001,קנ,2
146001,שס,4
147001,אמת,481
147001,ג,2
147001,ו,3
147001,יש,76
147001,ל,8
147001,ם,5
147001,מחל,54
147001,מרצ,144
147001,נ,4
147001,קנ,23
147001,רק,3
147001,שס,4
147001,נץ,1
147001,צ,2
154001,אמת,714
154001,ב,126
154001,ג,39
154001,זנ,4
154001,יש,568
154001,ל,42
154001,ם,229
154001,מחל,1282
154001,מרצ,211
154001,נ,14
154001,נץ,20
154001,עם,5
154001,קנ,42
154001,שס,274
154001,רק,18
154001,כן,16
154001,פה,1
154001,ט,1
155001,אמת,229
155001,ב,2
155001,זנ,1
155001,יש,71
155001,כן,4
155001,ל,3
155001,ם,2
155001,מחל,58
155001,מרצ,47
155001,נץ,1
155001,קנ,2
155001,רק,1
155001,שס,3
156001,אמת,5
156001,יש,4
156001,ם,2
156001,מחל,9
156001,מרצ,5
156001,עם,1
156001,רק,1
157001,אמת,258
157001,ג,3
157001,יש,80
157001,כן,1
157001,ל,4
157001,ם,8
157001,מחל,78
157001,מרצ,56
157001,נ,2
157001,צ,2
157001,קנ,9
157001,רק,7
157001,שס,1
158001,אמת,511
158001,יש,47
158001,ל,4
158001,ם,8
158001,מחל,44
158001,מרצ,104
158001,נ,4
158001,קנ,15
158001,רק,5
158001,ב,1
158001,ו,1
158001,זנ,2
158001,כן,4
159001,אמת,144
159001,ב,1
159001,יש,76
159001,ל,4
159001,ם,2
159001,מחל,58
159001,מרצ,29
159001,קנ,3
159001,רק,3
160001,אמת,100
160001,ב,2
160001,יש,25
160001,ם,3
160001,מחל,25
160001,מרצ,18
160001,קנ,1
160001,רק,1
160001,שס,3
162001,אמת,242
162001,ב,3
162001,ד,1
162001,ו,5
162001,יש,92
162001,כן,1
162001,ם,2
162001,מחל,60
162001,מרצ,68
162001,נ,1
162001,נץ,1
162001,צ,1
162001,קנ,8
162001,רק,4
162001,שס,3
163001,אמת,124
163001,ב,1
163001,ט,1
163001,יש,77
163001,כן,3
163001,ל,2
163001,ם,3
163001,מחל,46
163001,מרצ,46
163001,נ,5
163001,נץ,2
163001,קנ,6
164001,אמת,11
164001,ב,5
164001,יש,4
164001,ל,3
164001,ם,9
164001,מחל,101
164001,מרצ,4
164001,נץ,1
164001,קנ,1
164001,שס,35
165001,אמת,35
165001,ב,1
165001,יש,13
165001,ם,10
165001,מחל,120
165001,מרצ,1
165001,קנ,3
165001,רק,1
166001,אמת,667
166001,ב,352
166001,ג,108
166001,זנ,6
166001,יש,782
166001,כן,48
166001,ל,191
166001,ם,207
166001,מחל,1892
166001,מרצ,265
166001,נץ,28
166001,עם,4
166001,ף,1
166001,קנ,54
166001,רק,21
166001,שס,412
166001,נ,22
166001,קץ,2
166001,ט,1
166001,ו,3
166001,צ,5
166001,ז,2
166001,ק,3
166001,קך,1
167001,אמת,205
167001,ו,2
167001,זנ,1
167001,יש,19
167001,כן,3
167001,ל,6
167001,ם,3
167001,מחל,7
167001,מרצ,193
167001,נ,3
167001,נץ,1
167001,קנ,17
167001,רק,1
168001,אמת,620
168001,ב,209
168001,ג,43
168001,יש,745
168001,כן,53
168001,ל,167
168001,ם,189
168001,מחל,2094
168001,מרצ,177
168001,נץ,46
168001,עם,11
168001,קך,3
168001,קנ,62
168001,רק,25
168001,שס,450
168001,זנ,7
168001,נ,9
168001,צ,5
168001,קץ,2
168001,ו,1
168001,ק,1
168001,ז,1
170001,אמת,11
170001,ב,69
170001,ג,4
170001,זנ,1
170001,יש,18
170001,ל,10
170001,ם,1
170001,מחל,120
170001,מרצ,7
170001,נץ,4
170001,קנ,6
170001,רק,3
170001,שס,53
171001,אמת,607
171001,ב,76
171001,ג,9
171001,זנ,3
171001,ט,1
171001,יש,559
171001,ל,40
171001,ם,71
171001,מחל,923
171001,מרצ,163
171001,נץ,15
171001,קנ,34
171001,שס,170
171001,קך,1
171001,רק,14
171001,כן,2
171001,נ,4
171001,צ,2
171001,צף,1
171001,פה,1
173001,אמת,369
173001,ב,4
173001,ו,1
173001,יש,56
173001,כן,4
173001,ל,6
173001,ם,4
173001,מחל,31
173001,מרצ,109
173001,קנ,11
173001,רק,4
173001,שס,2
174001,אמת,92
174001,ב,2
174001,ד,1
174001,יש,52
174001,ל,1
174001,ם,2
174001,מחל,46
174001,מרצ,44
174001,נץ,6
174001,קנ,3
174001,שס,1
175001,אמת,235
175001,ב,10
175001,ו,1
175001,יש,112
175001,כן,4
175001,ל,14
175001,ם,5
175001,מחל,100
175001,מרצ,82
175001,נ,1
175001,צ,2
175001,קנ,14
175001,רק,8
175001,שס,4
176001,אמת,479
176001,יש,65
176001,כן,5
176001,ל,7
176001,ם,9
176001,מחל,24
176001,מרצ,66
176001,נ,3
176001,קנ,37
176001,ב,1
176001,ג,3
176001,ו,1
176001,נץ,1
176001,רק,3
177001,אמת,229
177001,ב,4
177001,יש,102
177001,ל,4
177001,ם,6
177001,מחל,74
177001,מרצ,56
177001,נ,4
177001,פה,1
177001,קנ,9
177001,שס,2
178001,אמת,238
178001,ג,1
178001,ו,1
178001,יש,34
178001,כן,1
178001,ל,10
178001,מחל,39
178001,מרצ,44
178001,נ,2
178001,נץ,2
178001,קנ,15
178001,רק,4
178001,שס,1
180001,אמת,147
180001,ב,2
180001,ג,3
180001,ו,3
180001,יש,48
180001,ל,1
180001,מחל,45
180001,מרצ,49
180001,נ,1
180001,פה,2
180001,קנ,13
182001,אמת,1200
182001,ב,187
182001,ג,44
182001,ו,5
182001,יש,799
182001,כן,7
182001,ל,72
182001,ם,54
182001,מחל,1376
182001,מרצ,364
182001,נ,15
182001,נץ,24
182001,קנ,84
182001,רק,31
182001,שס,192
182001,זנ,5
182001,קך,1
182001,עם,1
182001,צ,3
183001,אמת,60
183001,ו,2
183001,יש,23
183001,ל,1
183001,מחל,31
183001,מרצ,17
183001,קנ,4
183001,רק,1
184001,אמת,210
184001,ב,1
184001,ד,2
184001,ו,3
184001,יש,31
184001,כן,2
184001,ם,2
184001,מחל,30
184001,מרצ,80
184001,נ,3
184001,עם,1
184001,קנ,9
184001,רק,5
184001,שס,1
186001,אמת,11
186001,יש,5
186001,כן,1
186001,ל,1
186001,ם,1
186001,מחל,19
186001,מרצ,9
186001,שס,6
187001,אמת,280
187001,ב,4
187001,יש,103
187001,ל,1
187001,ם,3
187001,מחל,62
187001,מרצ,74
187001,נ,2
187001,נץ,1
187001,קנ,19
187001,רק,3
188001,אמת,143
188001,ב,3
188001,ג,1
188001,יש,27
188001,כן,1
188001,ל,2
188001,ם,1
188001,מחל,17
188001,מרצ,17
188001,קנ,12
188001,רק,2
188001,שס,3
189001,אמת,2
189001,ב,160
189001,ג,2
189001,יש,5
189001,כן,2
189001,ל,22
189001,ם,3
189001,מחל,40
189001,נץ,10
189001,שס,3
190001,אמת,358
190001,ב,2
190001,ו,5
190001,יש,170
190001,ל,8
190001,מחל,76
190001,מרצ,130
190001,נ,4
190001,קנ,26
190001,רק,6
190001,שס,5
190001,ם,2
190001,נץ,1
190001,קץ,4
191001,אמת,89
191001,ב,1
191001,יש,59
191001,כן,1
191001,ם,3
191001,מחל,35
191001,מרצ,53
191001,נץ,1
191001,קנ,13
191001,רק,2
191001,שס,1
192001,אמת,148
192001,ב,1
192001,יש,39
192001,כן,1
192001,ל,2
192001,ם,2
192001,מחל,17
192001,מרצ,54
192001,נ,1
192001,קנ,5
193001,אמת,131
193001,ב,2
193001,ג,1
193001,זנ,1
193001,יש,57
193001,כן,1
193001,ל,2
193001,ם,3
193001,מחל,38
193001,מרצ,35
193001,נ,1
193001,נץ,1
193001,צ,1
193001,קנ,6
193001,רק,3
193001,שס,1
194001,אמת,167
194001,ב,2
194001,ג,1
194001,יש,29
194001,ל,1
194001,ם,4
194001,מחל,9
194001,מרצ,32
194001,נ,3
194001,צף,1
194001,קנ,9
194001,רק,5
195001,אמת,703
195001,ב,194
195001,ג,38
195001,יש,806
195001,ל,110
195001,ם,109
195001,מחל,1454
195001,מרצ,257
195001,נ,16
195001,נץ,22
195001,קנ,38
195001,רק,23
195001,שס,432
195001,זנ,7
195001,כן,25
195001,פה,1
195001,צ,4
195001,עם,5
195001,ט,1
195001,קך,1
195001,קץ,1
195001,ד,1
196001,אמת,80
196001,ב,5
196001,יש,26
196001,ם,3
196001,מחל,30
196001,מרצ,21
196001,נץ,2
196001,קנ,6
196001,רק,1
197001,אמת,159
197001,ו,1
197001,זנ,1
197001,יש,31
197001,כן,1
197001,ל,2
197001,מחל,14
197001,מרצ,252
197001,נ,5
197001,נץ,2
197001,קך,1
197001,קנ,16
197001,קץ,1
197001,רק,3
197001,שס,1
198001,אמת,182
198001,ב,2
198001,ד,1
198001,יש,91
198001,כן,2
198001,ל,5
198001,ם,6
198001,מחל,65
198001,מרצ,53
198001,נ,3
198001,נץ,2
198001,קנ,12
198001,רק,5
198001,שס,4
199001,אמת,177
199001,ב,4
199001,ז,1
199001,יש,34
199001,ל,4
199001,ם,3
199001,מחל,38
199001,מרצ,36
199001,קנ,11
199001,רק,2
199001,שס,6
200001,אמת,85
200001,ב,1
200001,ו,2
200001,ז,1
200001,יש,38
200001,כן,3
200001,ל,3
200001,מחל,9
200001,מרצ,26
200001,נ,1
200001,קנ,5
200001,רק,1
200001,שס,1
202001,אמת,94
202001,ב,2
202001,יש,27
202001,כן,2
202001,ל,1
202001,ם,3
202001,מחל,29
202001,מרצ,42
202001,נ,1
202001,עם,1
202001,קנ,1
202001,רק,1
204001,אמת,15
204001,ב,12
204001,יש,12
204001,ל,4
204001,ם,7
204001,מחל,121
204001,מרצ,2
204001,נץ,1
204001,קנ,5
204001,רק,3
204001,שס,67
205001,אמת,97
205001,ב,4
205001,יש,40
205001,כן,1
205001,ל,5
205001,ם,2
205001,מחל,27
205001,מרצ,43
205001,נ,2
205001,קנ,8
205001,רק,4
206001,אמת,217
206001,ג,4
206001,ו,2
206001,יש,132
206001,כן,2
206001,ל,7
206001,ם,2
206001,מחל,69
206001,מרצ,113
206001,נ,2
206001,צ,1
206001,קנ,18
206001,רק,7
207001,אמת,109
207001,ג,1
207001,יש,29
207001,כן,1
207001,ל,7
207001,מחל,27
207001,מרצ,27
207001,נ,2
207001,נץ,1
207001,רק,5
208001,אמת,142
208001,ב,9
208001,ג,1
208001,ו,4
208001,יש,82
208001,כן,2
208001,ל,5
208001,ם,5
208001,מחל,87
208001,מרצ,80
208001,נ,4
208001,נץ,1
208001,קנ,10
208001,רק,7
208001,שס,2
213001,אמת,103
213001,ב,3
213001,יש,8
213001,כן,2
213001,ל,1
213001,ם,2
213001,מחל,14
213001,מרצ,10
213001,נ,2
213001,קנ,3
213001,רק,1
217001,אמת,14
217001,ב,260
217001,ג,10
217001,זנ,1
217001,ט,1
217001,יש,9
217001,כן,2
217001,ל,56
217001,ם,1
217001,מחל,69
217001,מרצ,4
217001,נ,2
217001,נץ,14
217001,צ,1
217001,קנ,2
217001,רק,2
217001,שס,6
218001,אמת,53
218001,יש,39
218001,כן,1
218001,ל,1
218001,מחל,22
218001,מרצ,26
218001,נ,2
218001,קנ,4
218001,רק,1
218001,שס,2
219001,אמת,64
219001,ב,44
219001,ג,4
219001,ו,1
219001,יש,39
219001,ל,11
219001,ם,2
219001,מחל,45
219001,מרצ,19
219001,נ,1
219001,נץ,3
219001,קנ,6
219001,רק,2
219001,שס,3
220001,אמת,105
220001,ב,1
220001,ו,1
220001,ז,1
220001,יש,59
220001,כן,2
220001,ל,6
220001,ם,5
220001,מחל,52
220001,מרצ,20
220001,נ,1
220001,קנ,5
220001,רק,1
220001,שס,1
223001,אמת,78
223001,ב,3
223001,ו,2
223001,יש,35
223001,ל,3
223001,ם,2
223001,מחל,33
223001,מרצ,27
223001,נ,1
223001,נץ,2
223001,פה,1
223001,קנ,4
223001,רק,3
224001,אמת,27
224001,ב,10
224001,ג,2
224001,זנ,2
224001,יש,18
224001,ל,6
224001,ם,7
224001,מחל,130
224001,מרצ,13
224001,נץ,4
224001,קנ,4
224001,רק,1
224001,שס,24
225001,אמת,116
225001,ב,1
225001,ג,1
225001,יש,76
225001,ל,6
225001,ם,5
225001,מחל,60
225001,מרצ,42
225001,נ,3
225001,קנ,18
225001,רק,5
229003,אמת,1099
229003,ב,182
229003,ג,132
229003,זנ,11
229003,יש,879
229003,כן,12
229003,ל,152
229003,ם,53
229003,מחל,1613
229003,מרצ,330
229003,נ,6
229003,נץ,24
229003,קנ,39
229003,רק,14
229003,שס,424
229003,ו,6
229003,ק,1
229003,עם,2
229003,ד,1
229003,פה,1
229001,אמת,148
229001,ב,182
229001,ג,154
229001,זנ,3
229001,יש,155
229001,כן,6
229001,ל,54
229001,ם,20
229001,מחל,314
229001,מרצ,38
229001,נץ,20
229001,קנ,10
229001,רק,9
229001,שס,200
229001,ו,1
229001,נ,2
230001,אמת,144
230001,ב,15
230001,יש,86
230001,ל,9
230001,ם,4
230001,מחל,131
230001,מרצ,39
230001,נץ,7
230001,קנ,12
230001,רק,2
230001,שס,7
232001,אמת,393
232001,ו,3
232001,יש,22
232001,ל,1
232001,ם,1
232001,מחל,28
232001,מרצ,74
232001,נ,1
232001,קנ,15
232001,רק,3
232001,שס,1
233001,אמת,116
233001,ב,2
233001,יש,65
233001,כן,1
233001,מחל,25
233001,מרצ,46
233001,נ,1
233001,קנ,8
233001,רק,2
233001,שס,1
234001,אמת,147
234001,ג,1
234001,ו,2
234001,יש,121
234001,ל,7
234001,ם,5
234001,מחל,114
234001,מרצ,53
234001,נ,4
234001,קנ,4
234001,רק,2
234001,שס,1
235001,אמת,68
235001,ב,10
235001,ג,3
235001,ו,1
235001,ז,1
235001,יש,47
235001,כן,1
235001,ל,1
235001,מחל,74
235001,מרצ,22
235001,נ,2
235001,נץ,3
235001,צ,1
235001,צף,1
235001,קנ,8
235001,רק,1
235001,שס,15
237001,אמת,151
237001,ז,1
237001,יש,22
237001,מחל,6
237001,מרצ,192
237001,צ,1
237001,קנ,19
237001,רק,1
239001,אמת,148
239001,ב,1
239001,ג,4
239001,ד,1
239001,ו,2
239001,יש,65
239001,ל,5
239001,ם,3
239001,מחל,53
239001,מרצ,37
239001,נץ,2
239001,קנ,10
239001,רק,1
240001,אמת,48
240001,ב,62
240001,ג,62
240001,זנ,2
240001,יש,50
240001,כן,32
240001,ל,35
240001,ם,13
240001,מחל,442
240001,מרצ,8
240001,נץ,13
240001,קך,1
240001,קנ,14
240001,רק,4
240001,שס,129
240001,ז,1
240001,נ,2
240002,אמת,207
240002,ב,59
240002,ג,48
240002,יש,304
240002,כן,413
240002,ל,261
240002,ם,135
240002,מחל,1024
240002,מרצ,45
240002,נץ,17
240002,ק,4
240002,קנ,40
240002,קץ,4
240002,שס,171
240002,זנ,4
240002,נ,5
240002,קך,3
240002,ט,1
240002,ד,1
240002,עם,2
240002,רק,2
240003,אמת,357
240003,ב,61
240003,ג,53
240003,זנ,8
240003,יש,564
240003,כן,226
240003,ל,261
240003,ם,77
240003,מחל,1343
240003,מרצ,128
240003,נץ,22
240003,צף,2
240003,קנ,30
240003,רק,15
240003,שס,110
240003,פה,2
240003,נ,11
240003,קך,1
240003,ף,1
240004,אמת,204
240004,ב,16
240004,ג,4
240004,ד,2
240004,יש,268
240004,כן,5
240004,ל,39
240004,ם,16
240004,מחל,367
240004,מרצ,75
240004,נץ,12
240004,קנ,10
240004,רק,10
240004,שס,44
240004,זנ,1
240004,נ,5
240004,קץ,1
241001,אמת,207
241001,ב,26
241001,ג,1
241001,יש,134
241001,כן,1
241001,ל,12
241001,ם,7
241001,מחל,78
241001,מרצ,94
241001,נ,4
241001,נץ,1
241001,צ,1
241001,קנ,14
241001,רק,5
241001,שס,4
242001,אמת,398
242001,ב,2
242001,ו,1
242001,יש,56
242001,כן,4
242001,ל,14
242001,ם,7
242001,מחל,48
242001,מרצ,66
242001,נ,2
242001,קנ,13
246001,אמת,10
246001,ב,71
246001,ג,68
246001,ד,1
246001,זנ,1
246001,יש,52
246001,כן,86
246001,ל,58
246001,ם,42
246001,מחל,212
246001,מרצ,4
246001,נ,4
246001,נץ,16
246001,עם,2
246001,צ,1
246001,קנ,6
246001,רק,3
246001,שס,360
246001,קך,1
246002,אמת,43
246002,ב,178
246002,ג,409
246002,יש,53
246002,כן,75
246002,ל,107
246002,ם,159
246002,מחל,775
246002,מרצ,10
246002,נץ,39
246002,רק,6
246002,שס,1297
246002,זנ,9
246002,עם,3
246002,קנ,9
246002,צ,2
246002,צף,3
246002,ק,1
246002,ט,1
246002,קך,1
246002,ו,1
246002,נ,2
246003,אמת,44
246003,ב,145
246003,ג,250
246003,זנ,5
246003,יש,144
246003,כן,231
246003,ל,288
246003,ם,289
246003,מחל,707
246003,מרצ,10
246003,נץ,28
246003,צף,1
246003,שס,924
246003,ז,3
246003,נ,2
246003,עם,3
246003,ף,2
246003,קנ,10
246003,ד,2
246003,ק,2
246003,קך,3
246003,רק,2
246003,ט,2
246003,צ,1
246003,קץ,2
246004,אמת,39
246004,ב,97
246004,ג,47
246004,ד,1
246004,זנ,5
246004,יש,127
246004,כן,293
246004,ל,224
246004,ם,150
246004,מחל,556
246004,מרצ,12
246004,נ,1
246004,נץ,29
246004,עם,8
246004,פה,3
246004,ק,2
246004,קך,3
246004,קץ,1
246004,שס,939
246004,ף,1
246004,קנ,9
246004,רק,3
246004,צ,1
246004,צף,1
247001,אמת,183
247001,ב,2
247001,ו,1
247001,זנ,1
247001,ט,2
247001,יש,99
247001,כן,3
247001,ל,5
247001,ם,3
247001,מחל,80
247001,מרצ,55
247001,נ,4
247001,קנ,16
247001,רק,3
248001,אמת,123
248001,ב,2
248001,ו,2
248001,יש,65
248001,ל,8
248001,ם,6
248001,מחל,70
248001,מרצ,27
248001,נ,1
248001,נץ,1
248001,צ,1
248001,קנ,5
248001,רק,2
249001,אמת,192
249001,ב,9
249001,ג,7
249001,יש,116
249001,ל,6
249001,ם,3
249001,מחל,124
249001,מרצ,49
249001,נץ,3
249001,צ,3
249001,קנ,12
249001,רק,3
249001,שס,1
250001,אמת,215
250001,ו,4
250001,זנ,1
250001,יש,24
250001,ל,3
250001,ם,3
250001,מחל,25
250001,מרצ,276
250001,נ,2
250001,קנ,18
250001,רק,5
250001,שס,2
252001,אמת,110
252001,ב,3
252001,יש,53
252001,כן,1
252001,ל,5
252001,מחל,85
252001,מרצ,44
252001,נ,3
252001,צ,5
252001,קנ,5
252001,שס,4
253001,אמת,170
253001,ב,1
253001,ג,3
253001,ז,1
253001,יש,21
253001,כן,4
253001,ם,2
253001,מחל,11
253001,מרצ,33
253001,קך,1
253001,קנ,5
253001,רק,3
253001,שס,1
254001,אמת,114
254001,יש,24
254001,מחל,14
254001,מרצ,17
254001,קנ,4
254001,קץ,1
254001,רק,1
254001,שס,1
255001,אמת,69
255001,ו,1
255001,יש,34
255001,ל,2
255001,ם,3
255001,מחל,22
255001,מרצ,18
255001,נ,1
255001,קנ,2
255001,שס,11
257001,אמת,12
257001,ב,5
257001,יש,6
257001,ל,4
257001,ם,2
257001,מחל,86
257001,מרצ,7
257001,נ,1
257001,נץ,3
257001,קנ,6
257001,רק,1
257001,שס,12
259001,אמת,92
259001,יש,26
259001,כן,1
259001,ל,3
259001,מחל,20
259001,מרצ,14
259001,קנ,6
259001,רק,1
259001,שס,1
262001,אמת,187
262001,ב,5
262001,יש,30
262001,כן,2
262001,ל,2
262001,ם,3
262001,מחל,32
262001,מרצ,14
262001,נ,1
262001,נץ,3
262001,צ,1
262001,ק,1
262001,קנ,13
262001,רק,2
262001,שס,3
263001,אמת,92
263001,יש,36
263001,כן,3
263001,ל,1
263001,ם,4
263001,מחל,10
263001,מרצ,13
263001,נ,1
263001,נץ,1
263001,קנ,5
263001,רק,1
264001,אמת,129
264001,ב,3
264001,יש,27
264001,ל,2
264001,ם,2
264001,מחל,12
264001,מרצ,169
264001,נ,3
264001,נץ,2
264001,קנ,4
264001,רק,3
265001,אמת,8
265001,ב,12
265001,ג,10
265001,זנ,1
265001,יש,2
265001,ל,6
265001,ם,2
265001,מחל,70
265001,מרצ,1
265001,נץ,1
265001,קנ,1
265001,שס,67
267001,אמת,376
267001,ב,8
267001,ד,1
267001,ו,3
267001,יש,224
267001,ל,20
267001,ם,4
267001,מחל,204
267001,מרצ,123
267001,נ,4
267001,קנ,14
267001,רק,4
267001,שס,3
267001,ג,1
267001,זנ,1
268001,אמת,45
268001,ב,182
268001,זנ,1
268001,יש,5
268001,כן,10
268001,ל,20
268001,ם,2
268001,מחל,83
268001,מרצ,5
268001,נץ,4
268001,קנ,4
268001,רק,4
268001,שס,1
269001,אמת,191
269001,ו,1
269001,יש,61
269001,ל,5
269001,ם,7
269001,מחל,38
269001,מרצ,37
269001,נ,2
269001,נץ,2
269001,צ,1
269001,קנ,10
269001,רק,3
270001,אמת,198
270001,ב,2
270001,ו,1
270001,יש,32
270001,ל,3
270001,ם,3
270001,מחל,10
270001,מרצ,211
270001,נ,1
270001,נץ,1
270001,קנ,9
270001,רק,5
270001,שס,1
272001,אמת,193
272001,ב,1
272001,ו,1
272001,יש,25
272001,כן,1
272001,ל,6
272001,ם,6
272001,מחל,30
272001,מרצ,52
272001,קנ,7
272001,רק,1
273001,אמת,173
273001,ב,9
273001,ו,2
273001,יש,18
273001,ל,2
273001,ם,5
273001,מחל,30
273001,מרצ,45
273001,נץ,1
273001,קנ,6
273001,רק,1
274001,אמת,76
274001,ב,1
274001,ו,11
274001,יש,15
274001,ל,1
274001,ם,1
274001,מחל,9
274001,מרצ,233
274001,נ,2
274001,עם,1
274001,קנ,7
274001,רק,4
276001,אמת,285
276001,ב,6
276001,ו,2
276001,יש,174
276001,כן,3
276001,ל,14
276001,ם,6
276001,מחל,139
276001,מרצ,86
276001,נ,1
276001,צ,2
276001,קנ,12
276001,רק,7
276001,שס,6
276001,ג,3
276001,נץ,1
276001,עם,1
278001,אמת,127
278001,יש,13
278001,ם,2
278001,מחל,10
278001,מרצ,49
278001,נ,1
278001,קנ,10
278001,רק,2
280001,אמת,186
280001,ב,3
280001,ג,2
280001,ז,2
280001,יש,33
280001,כן,1
280001,ל,1
280001,ם,4
280001,מחל,10
280001,מרצ,62
280001,קנ,14
280001,רק,2
280001,שס,1
282001,אמת,151
282001,ב,11
282001,יש,77
282001,ל,3
282001,ם,2
282001,מחל,93
282001,מרצ,47
282001,נ,2
282001,צ,1
282001,קנ,12
282001,רק,3
282001,שס,2
284001,אמת,163
284001,ב,1
284001,ג,2
284001,ו,4
284001,יש,99
284001,כן,3
284001,ל,6
284001,ם,3
284001,מחל,85
284001,מרצ,83
284001,נ,1
284001,צף,1
284001,קנ,8
284001,רק,8
284001,שס,1
285001,אמת,233
285001,יש,35
285001,ל,4
285001,ם,2
285001,מחל,17
285001,מרצ,35
285001,נ,2
285001,קנ,12
285001,רק,4
285001,שס,2
286001,אמת,119
286001,ב,1
286001,ד,1
286001,ו,2
286001,יש,41
286001,כן,1
286001,ל,2
286001,מחל,21
286001,מרצ,29
286001,נ,1
286001,נץ,2
286001,קנ,4
286001,רק,1
287001,אמת,83
287001,יש,30
287001,ם,2
287001,מחל,28
287001,מרצ,25
287001,נ,1
287001,קנ,7
287001,רק,1
288001,אמת,107
288001,ב,6
288001,ג,4
288001,ו,3
288001,יש,94
288001,ל,9
