stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
4960001,496,1,4086,2160,2145,6,345,0,199,0,0,1,121,1,0,0,0,539,324,200,60,0,0,0,3,131,0,2,5,81,0,133
3550001,355,1,273,184,184,1,69,1,1,0,0,0,12,0,0,0,0,4,2,14,52,1,0,0,0,26,0,0,1,1,0,0
10470001,1047,1,272,215,214,1,7,22,0,0,0,0,24,0,0,0,0,8,5,114,1,0,0,0,0,5,0,0,0,8,0,20
2190001,219,1,406,348,344,1,133,2,0,0,0,0,50,0,0,0,0,26,1,47,27,3,0,0,0,42,0,0,5,4,0,4
36430001,3643,1,625,506,502,1,12,0,0,0,0,0,219,0,0,0,0,20,129,82,1,0,0,0,0,8,0,0,2,25,0,4
40000112,4000,112,3250,2437,2426,5,153,96,0,0,0,1,709,0,0,0,0,89,37,632,16,2,0,0,0,99,0,2,13,278,1,298
40000111,4000,111,1216,779,760,2,27,49,0,0,0,0,71,0,0,0,0,46,47,265,5,0,0,0,0,20,0,1,3,89,2,135
40000623,4000,623,12256,8056,7966,21,1785,140,19,1,0,2,516,1,1,0,0,831,574,2364,135,4,1,1,1,926,1,5,66,200,20,372
40000332,4000,332,8370,4416,4355,14,425,17,3008,0,2,0,29,1,0,0,0,96,256,213,175,0,0,2,11,63,1,3,36,6,2,9
40000312,4000,312,2685,1063,1035,5,50,15,559,0,1,0,15,0,0,0,2,43,123,149,10,0,0,0,1,34,1,1,9,6,1,15
40000313,4000,313,1097,320,316,3,24,57,65,0,0,1,9,1,0,0,0,19,40,64,7,0,0,0,2,10,0,2,2,3,0,10
40000334,4000,334,1903,952,940,3,109,3,610,2,0,0,15,0,0,0,0,34,26,55,40,0,0,0,1,24,0,0,8,4,0,9
40000333,4000,333,744,265,259,1,57,0,84,0,0,0,8,0,1,0,0,21,7,30,19,0,0,0,1,13,2,1,10,0,2,3
40000524,4000,524,1944,1217,1192,3,254,6,315,0,0,0,25,0,0,0,1,74,145,169,72,0,0,0,1,115,1,0,6,0,2,6
40000411,4000,411,3340,2210,2189,6,547,8,575,3,0,0,66,0,0,0,1,155,72,411,60,0,0,0,3,229,0,0,29,9,2,19
40000416,4000,416,6179,3375,3294,10,430,17,619,3,0,0,100,0,1,0,0,240,643,751,102,0,0,0,8,261,2,3,27,25,1,61
40000412,4000,412,5177,2859,2796,8,348,9,371,0,0,0,110,0,0,0,0,298,531,744,63,0,0,0,2,198,0,6,29,23,5,59
40000417,4000,417,2241,1183,1154,4,258,3,46,0,0,0,57,0,0,0,0,116,179,273,43,0,1,0,0,125,0,2,15,5,1,30
40000414,4000,414,5996,3246,3186,10,386,21,357,1,0,0,141,0,0,0,0,356,615,827,58,1,0,1,5,242,0,3,46,17,3,106
40000523,4000,523,11056,7436,7376,18,2895,26,303,0,0,1,319,0,0,0,1,562,197,1187,638,4,2,0,2,1048,3,4,105,30,7,42
40000422,4000,422,3732,2314,2295,6,513,12,164,0,0,0,82,0,0,0,0,297,144,627,71,2,1,1,0,250,0,0,32,16,1,82
40000421,4000,421,1866,1127,1108,3,122,2,213,0,0,0,32,0,0,0,0,120,143,304,25,0,0,0,0,67,2,0,23,3,0,52
40000426,4000,426,4690,2546,2484,9,245,23,38,1,0,0,106,0,0,0,0,343,363,957,32,1,1,0,3,149,1,2,38,28,7,146
40000933,4000,933,6019,4117,4088,10,1400,13,15,0,0,2,262,0,0,0,0,371,159,877,206,1,0,0,1,634,0,4,42,24,2,75
40000424,4000,424,2894,1745,1714,5,177,9,1,1,0,0,76,0,0,0,1,252,354,594,20,0,0,1,1,127,3,1,18,8,1,69
40000931,4000,931,1257,757,753,2,222,5,24,0,2,0,53,0,0,0,1,57,82,132,43,0,0,0,5,107,0,0,4,3,2,11
40000932,4000,932,5280,3668,3641,9,1368,10,27,1,0,0,231,0,0,0,0,262,171,638,304,1,1,0,0,565,1,1,17,26,1,16
40000433,4000,433,758,597,596,1,242,1,1,0,0,0,25,0,0,0,0,43,15,106,42,0,0,0,0,111,0,0,7,0,1,2
40000944,4000,944,6743,5075,5057,11,2099,21,15,0,1,0,221,0,0,0,0,340,98,957,340,2,0,0,2,862,0,0,31,19,1,48
40000912,4000,912,8159,5631,5562,14,2157,18,11,0,0,0,272,1,0,0,0,427,404,966,287,1,0,0,1,901,1,1,62,23,5,24
40000922,4000,922,714,493,484,1,209,2,2,0,0,0,41,0,0,0,0,29,7,86,30,0,0,0,0,68,0,1,4,4,0,1
40000631,4000,631,5957,3152,3077,9,627,361,322,0,0,1,131,0,0,0,0,177,364,481,160,1,0,1,7,269,0,0,46,59,3,67
40000921,4000,921,6010,4015,3981,10,1438,11,314,0,0,0,228,1,0,0,0,271,135,591,389,0,1,1,0,503,0,0,34,30,3,31
40000821,4000,821,6182,3922,3897,11,1229,25,12,0,0,0,219,2,0,0,0,365,266,778,248,1,0,0,1,631,2,3,56,23,4,32
40000511,4000,511,6500,4468,4447,10,2058,6,51,0,0,0,156,1,0,0,0,312,55,603,504,3,1,1,1,634,0,2,25,18,3,13
40000525,4000,525,1006,681,678,2,324,1,4,0,0,0,17,0,0,0,0,45,11,82,88,1,0,0,0,97,0,0,6,2,0,0
40000527,4000,527,2723,1995,1974,4,375,0,1114,0,0,0,27,0,0,0,0,70,28,123,103,1,0,0,0,117,0,1,10,2,3,0
40000526,4000,526,7357,5203,5154,13,1544,433,32,0,0,0,191,0,0,0,0,558,178,1027,303,2,0,0,0,636,0,3,43,59,2,143
40000533,4000,533,4091,2470,2440,6,798,8,139,0,0,1,91,0,0,0,0,213,139,460,223,2,0,0,1,307,2,1,25,12,1,17
40000212,4000,212,1194,611,593,2,82,3,2,1,0,0,37,0,0,0,0,57,128,200,10,0,0,0,0,39,0,0,5,2,2,25
40000423,4000,423,2819,1615,1588,5,273,12,161,1,1,0,66,0,0,0,0,176,204,449,42,0,0,0,2,124,1,2,21,8,2,43
40000621,4000,621,1057,670,664,2,170,2,42,1,0,0,31,0,1,0,0,86,61,151,22,0,0,0,1,80,0,1,5,4,0,6
40000531,4000,531,5446,3746,3724,9,1178,8,342,0,1,1,143,1,0,0,0,380,94,757,235,1,0,0,3,496,0,0,31,18,1,34
40000528,4000,528,634,432,427,1,133,2,0,0,0,0,24,0,0,0,0,51,12,96,10,1,0,0,0,82,0,0,7,6,1,2
40000512,4000,512,653,478,475,1,251,0,0,0,0,0,11,0,0,0,0,53,9,57,21,0,1,0,0,68,0,0,4,0,0,0
40000622,4000,622,1744,842,830,3,153,24,51,0,0,0,30,0,0,0,1,74,135,173,63,1,0,0,0,76,0,1,21,8,1,18
40000522,4000,522,495,294,289,1,110,0,13,0,0,0,7,0,0,0,0,24,5,42,34,0,0,0,0,49,0,0,4,1,0,0
40000425,4000,425,921,713,710,2,141,2,19,0,0,0,21,0,0,0,0,84,78,221,17,1,0,0,1,112,0,0,6,2,0,5
40000611,4000,611,1067,697,692,2,71,0,536,0,0,0,0,0,0,0,0,14,4,10,46,0,0,0,3,3,0,0,4,0,0,1
40000322,4000,322,10239,6614,6555,18,2157,31,156,0,0,1,287,0,1,0,1,622,427,1476,255,2,1,0,6,933,3,6,96,22,11,61
40000632,4000,632,4131,1792,1746,7,223,68,355,0,0,0,84,1,1,0,1,105,375,267,84,1,0,1,3,92,0,0,36,22,3,24
40000633,4000,633,2869,1172,1145,5,248,19,278,0,0,1,42,0,0,0,0,67,126,197,41,0,0,1,3,67,1,3,22,19,1,9
40000521,4000,521,1983,1220,1209,3,299,21,34,0,0,0,43,0,0,0,0,150,118,291,49,0,0,0,1,147,0,1,16,7,3,29
40000642,4000,642,6542,4066,4019,11,364,1618,54,1,0,0,98,1,0,0,1,208,444,539,57,4,0,0,4,215,1,1,37,97,1,274
40000634,4000,634,2376,1434,1411,4,88,578,255,1,0,0,18,0,0,0,0,31,113,120,30,0,0,0,1,35,0,1,5,36,2,97
40000641,4000,641,1105,441,431,2,35,60,36,0,0,0,7,0,0,0,0,28,126,101,4,0,0,0,0,15,0,0,3,4,0,12
40000713,4000,713,7525,3749,3672,13,351,25,145,2,1,0,146,1,0,0,0,370,868,1256,43,0,1,1,6,280,2,3,55,14,3,99
40000732,4000,732,5817,3616,3583,10,730,41,8,0,1,0,272,1,0,0,0,342,492,1042,71,2,0,0,1,411,1,2,36,38,6,86
40000721,4000,721,5652,3481,3456,10,762,106,11,1,0,0,413,0,0,0,0,338,229,813,122,3,0,1,0,478,0,1,40,58,1,79
40000722,4000,722,6189,4295,4256,12,879,348,11,1,0,0,710,0,1,0,1,343,239,826,165,5,0,0,0,421,1,1,36,99,7,162
40000824,4000,824,2044,1574,1567,4,525,5,4,0,0,0,76,0,0,0,0,173,71,320,64,1,0,0,1,286,0,2,19,10,1,9
40000942,4000,942,2360,1667,1660,4,632,0,5,1,0,0,52,0,0,0,0,164,85,332,86,1,0,1,0,271,0,1,11,5,2,11
40000813,4000,813,1354,1036,1027,2,340,2,4,0,0,1,57,0,0,0,0,94,48,221,50,0,0,0,0,193,1,0,7,6,1,2
40000714,4000,714,450,248,246,1,29,2,2,0,0,0,8,0,0,0,0,26,54,67,3,0,0,0,0,37,0,0,4,3,0,11
40000613,4000,613,1481,788,779,3,79,0,388,0,0,0,26,0,0,0,0,28,69,95,17,0,0,1,3,59,0,0,5,4,1,4
40000823,4000,823,1110,658,655,2,156,9,3,0,0,0,37,0,0,0,0,64,50,186,10,0,0,0,0,118,0,0,4,5,0,13
40000811,4000,811,1631,1096,1086,3,269,174,0,0,0,0,109,0,0,0,0,75,64,171,50,0,0,0,0,121,0,1,12,23,1,16
40000733,4000,733,2674,1444,1420,5,260,22,4,1,0,1,142,1,0,0,0,145,203,352,35,0,0,0,2,163,3,2,37,18,1,28
40000514,4000,514,1865,1481,1470,3,561,3,6,0,0,0,39,0,0,0,0,161,19,328,59,0,0,1,0,273,0,1,8,2,1,8
40000434,4000,434,723,559,559,1,207,0,3,0,0,0,25,0,0,0,0,69,9,101,21,0,0,0,0,111,0,0,7,2,0,4
40000122,4000,122,4999,3040,2996,9,682,42,4,0,0,1,130,0,1,0,0,377,375,864,57,1,0,0,1,325,2,2,48,13,0,71
40000132,4000,132,1418,1099,1096,2,373,7,1,0,0,0,41,0,0,0,0,144,24,270,32,0,0,0,0,164,1,0,15,3,0,21
1620001,162,1,846,715,714,2,442,0,1,0,0,0,15,0,0,0,0,30,6,36,75,0,0,0,0,101,0,0,4,1,0,3
12720001,1272,1,335,232,231,1,122,0,0,0,0,0,2,0,0,0,0,4,3,18,51,0,0,0,0,30,0,0,0,1,0,0
35730001,3573,1,761,631,629,1,0,6,0,0,0,0,387,0,0,0,0,3,4,140,1,2,0,0,0,4,0,0,2,72,0,8
8200001,820,1,349,253,248,1,24,2,0,0,0,0,17,0,0,0,0,60,0,105,0,0,0,0,0,4,0,0,3,11,0,22
9930001,993,1,1020,510,501,2,50,1,364,0,0,0,3,0,0,0,34,8,2,2,12,0,0,0,11,5,0,0,0,0,0,9
8010001,801,1,519,453,453,1,16,23,0,0,0,0,249,0,0,0,0,17,1,67,3,3,0,0,0,27,0,0,3,23,0,21
3430001,343,1,315,227,226,1,119,0,0,0,0,0,10,0,0,0,0,9,4,38,10,0,0,0,0,28,0,0,6,0,0,2
36090001,3609,1,132,93,93,1,24,1,0,0,0,0,10,0,0,0,0,10,0,33,3,0,0,0,0,7,0,0,1,4,0,0
8070001,807,1,645,483,482,2,246,0,1,0,0,0,13,0,0,0,0,43,7,48,36,0,0,0,0,81,0,3,2,2,0,0
2800001,280,1,696,457,456,1,264,0,0,0,0,0,11,0,0,0,0,23,4,22,77,0,0,0,0,44,0,0,10,0,0,1
12570001,1257,1,424,334,332,1,139,0,1,0,0,0,26,0,0,0,0,16,5,45,33,0,0,0,0,59,0,0,6,1,0,1
40050001,4005,1,703,576,576,1,3,2,0,0,0,0,425,0,0,0,0,3,2,65,1,0,0,0,0,3,0,0,0,65,0,7
3630001,363,1,321,282,281,1,1,12,0,0,0,0,156,0,0,0,0,4,0,66,1,1,0,0,0,5,0,0,1,30,0,4
900001,90,1,416,306,303,1,188,0,1,0,0,0,3,0,0,0,0,15,0,25,28,2,0,0,0,32,0,2,5,0,1,1
7000001,700,1,789,621,617,2,132,1,1,0,0,0,42,0,0,0,0,141,9,201,6,1,0,0,0,43,0,0,9,21,0,10
130001,13,1,474,362,362,1,226,0,0,0,0,0,24,0,0,0,0,22,2,28,22,1,0,0,0,25,1,0,8,1,1,1
20340001,2034,1,6885,4914,4873,11,295,699,4,0,0,0,303,1,0,0,1,327,264,2156,10,1,0,0,1,105,1,5,49,167,3,481
4060001,406,1,628,447,446,2,209,0,1,0,0,0,1,0,0,0,0,14,1,9,175,0,0,0,0,32,0,0,4,0,0,0
3970001,397,1,768,586,586,2,408,0,0,0,0,0,4,0,0,0,0,14,6,20,87,0,0,0,0,42,0,0,4,0,0,1
4220001,422,1,510,420,415,1,188,1,0,0,0,0,26,0,0,0,0,34,0,58,32,0,0,0,0,67,0,0,5,4,0,0
10240001,1024,1,577,447,447,1,143,1,0,0,0,0,31,1,0,0,0,51,9,111,33,1,0,1,0,47,0,0,3,4,1,10
12470001,1247,1,604,415,413,1,44,8,11,0,0,0,59,0,0,0,0,25,29,102,6,1,0,0,3,16,0,9,5,61,0,34
37170001,3717,1,181,122,121,1,14,0,0,0,0,0,13,0,0,0,0,15,29,28,1,0,0,0,0,13,0,0,4,3,0,1
12090001,1209,1,192,143,143,1,66,3,4,0,0,0,1,0,0,0,0,3,0,1,60,0,0,0,0,3,0,0,2,0,0,0
37700001,3770,1,2188,1741,1736,3,18,46,2,0,0,0,865,0,0,0,0,46,5,480,8,0,0,0,0,13,0,0,13,164,1,75
67000011,6700,11,4434,2810,2785,7,333,38,0,0,0,0,140,0,0,0,0,279,115,1469,16,1,0,0,0,186,0,1,23,45,0,139
67000012,6700,12,4049,2582,2562,7,171,262,5,1,0,0,127,0,0,0,0,174,90,809,9,0,0,0,0,102,0,3,13,179,0,617
67000024,6700,24,5582,3502,3468,10,258,173,3,0,1,1,172,1,0,0,0,286,252,1421,17,2,0,0,1,150,1,2,27,155,1,544
67000013,6700,13,958,409,404,2,33,10,1,0,0,0,10,0,0,0,0,54,57,173,6,0,0,0,0,16,0,0,5,8,0,31
67000022,6700,22,4938,2954,2924,9,250,47,7,0,0,0,176,0,0,0,0,303,282,1382,17,0,1,0,1,147,0,2,32,50,0,227
67000015,6700,15,2839,1724,1706,5,97,51,4,0,0,0,81,0,0,0,0,133,82,677,8,0,0,0,0,70,0,2,18,103,0,380
67000031,6700,31,2601,1605,1596,4,162,28,0,0,0,0,104,0,0,0,0,167,31,811,4,0,0,0,0,90,0,1,17,23,1,157
67000036,6700,36,1109,678,670,2,45,5,0,0,0,0,32,0,0,0,0,65,24,378,2,0,1,0,0,15,0,0,2,14,0,87
67000033,6700,33,2605,1586,1572,5,49,50,1,0,0,0,46,0,0,0,0,100,40,716,4,0,0,0,0,33,0,2,9,57,0,465
67000034,6700,34,3936,2320,2293,6,85,52,5,1,0,3,78,0,0,0,1,181,251,1077,12,0,0,0,0,94,0,2,23,47,1,380
67000025,6700,25,396,241,239,1,37,3,0,0,0,0,17,0,0,0,0,30,16,92,4,0,0,0,0,28,0,0,1,1,0,10
9620001,962,1,3874,1804,1780,6,151,18,1368,1,0,1,1,0,1,0,4,17,2,62,79,0,0,1,42,3,0,5,0,3,2,19
4980001,498,1,6892,4525,4486,10,74,0,4207,0,1,0,5,1,1,0,3,14,20,17,98,0,0,2,10,4,0,1,3,4,1,20
4980003,498,3,1268,796,787,2,35,0,709,0,0,0,1,0,0,0,0,4,6,14,11,0,0,0,3,0,0,0,0,0,0,4
4970001,497,1,1054,625,619,2,41,0,515,0,0,4,0,0,0,0,0,1,0,5,24,0,0,1,24,0,0,1,0,0,0,3
27300004,2730,4,5391,4086,4063,8,30,0,3875,0,0,0,5,1,0,0,4,1,1,11,83,1,0,1,26,7,1,0,5,1,0,10
27300002,2730,2,5163,3721,3693,8,34,0,3548,0,1,0,1,0,0,0,7,2,4,12,45,0,0,1,18,2,0,1,2,2,0,13
27300001,2730,1,4606,3421,3395,7,21,0,3254,0,0,0,1,0,0,0,3,2,1,11,59,0,0,0,21,4,1,1,4,2,0,10
27300003,2730,3,3905,2882,2859,6,23,0,2746,0,1,0,2,1,1,0,6,3,3,5,43,1,0,1,14,1,0,1,0,0,0,7
27300006,2730,6,3305,2412,2392,5,33,1,2260,1,0,1,2,0,1,0,2,0,1,4,58,0,1,0,14,3,0,0,1,1,0,8
27300007,2730,7,2110,1581,1563,3,24,0,1495,0,0,0,3,1,0,0,0,2,0,5,16,0,0,0,10,1,0,0,2,0,0,4
27200001,2720,1,6346,4660,4628,9,48,0,4416,0,1,1,1,0,0,0,0,5,1,7,121,0,0,1,15,2,0,2,2,1,2,2
27200004,2720,4,4884,3501,3482,7,40,3,3282,0,0,1,6,0,1,0,1,3,0,7,106,0,0,0,18,8,0,2,3,0,0,1
27200005,2720,5,2756,1972,1960,4,17,0,1857,0,1,0,0,0,0,0,0,4,0,4,63,0,0,1,5,4,0,0,1,0,2,1
27200003,2720,3,2105,1549,1541,3,16,0,1473,0,0,0,0,0,0,0,0,2,1,1,42,0,0,0,4,2,0,0,0,0,0,0
6630001,663,1,709,609,608,1,17,9,0,0,0,0,200,0,0,0,0,87,1,214,7,1,0,0,0,17,0,1,1,34,0,19
21000005,2100,5,3868,2540,2513,6,221,20,3,0,0,0,135,1,0,0,0,386,61,1133,11,0,0,1,0,118,0,3,26,59,0,335
21000006,2100,6,3311,2320,2293,5,265,15,2,0,0,0,160,0,0,0,0,336,142,1024,15,0,0,0,0,112,0,3,20,37,0,162
21000004,2100,4,1627,1118,1110,3,116,12,0,1,0,0,88,0,0,0,0,170,29,492,5,0,0,0,0,48,0,2,5,34,0,108
21000003,2100,3,3819,2312,2282,6,122,25,3,0,1,1,120,0,0,0,0,306,138,1116,16,0,4,0,0,76,0,5,19,32,3,295
21000002,2100,2,690,396,386,1,25,4,1,0,0,0,13,0,0,0,0,59,58,162,5,0,0,0,0,23,1,0,2,1,0,32
21000007,2100,7,1346,862,816,2,46,8,1,0,0,0,48,0,1,0,0,69,62,410,5,1,0,0,0,25,0,1,16,14,1,108
21000001,2100,1,1494,1187,1177,3,153,2,2,0,0,0,61,0,0,0,0,220,40,489,10,0,1,0,0,71,0,0,10,7,0,111
2680001,268,1,523,417,415,1,30,2,0,0,0,0,233,0,0,0,0,15,2,82,5,0,0,0,0,34,0,0,4,8,0,0
4620001,462,1,684,568,568,1,282,0,1,0,0,0,16,0,0,0,0,39,5,77,57,0,0,0,0,78,0,0,6,5,1,1
11810001,1181,1,769,612,608,1,216,0,1,0,0,0,31,0,0,0,0,52,23,118,28,0,0,0,0,127,0,1,3,2,1,5
11770001,1177,1,181,143,141,1,58,0,0,0,0,0,9,0,0,0,0,6,2,28,14,0,0,0,0,19,0,0,5,0,0,0
37880001,3788,1,1538,1360,1357,3,1,13,0,0,0,0,869,0,0,0,0,1,0,106,0,1,0,0,0,2,0,0,2,353,0,9
5470001,547,1,875,719,717,2,11,0,619,0,0,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0,0,30
89000007,8900,7,9372,7575,7550,13,55,1,7171,0,0,4,1,0,0,0,85,4,0,31,75,0,0,0,23,43,1,3,0,2,2,49
89000005,8900,5,1401,1034,1032,2,11,0,951,0,0,0,0,0,0,0,15,2,1,5,25,0,0,1,9,6,0,0,1,0,0,5
89000001,8900,1,5700,4704,4673,8,62,3,4337,0,0,3,0,0,0,0,107,3,1,15,63,0,0,1,13,37,0,1,0,4,0,23
89000003,8900,3,3331,2663,2656,5,33,0,2503,0,0,3,0,0,0,0,52,0,1,8,39,1,0,3,3,5,0,1,0,0,0,4
37430001,3743,1,474,363,362,1,41,1,1,0,0,0,116,0,0,0,0,27,15,79,2,0,0,0,0,38,0,0,2,38,0,2
12140001,1214,1,241,188,188,1,1,5,0,0,0,0,63,0,0,0,0,10,2,87,0,0,0,0,0,2,0,0,0,10,0,8
12950001,1295,1,4016,2166,2142,6,254,0,119,0,0,0,5,1,0,0,0,530,599,257,5,0,0,0,2,56,0,2,5,58,1,248
12320001,1232,1,221,179,179,1,69,1,0,0,0,0,29,0,0,0,0,10,2,15,13,1,0,1,0,17,0,0,1,19,0,1
460001,46,1,2350,1780,1771,4,197,36,3,0,0,0,103,0,0,0,0,116,13,373,30,1,0,0,0,103,0,1,23,98,3,671
26600004,2660,4,6537,4705,4668,12,1179,16,5,1,0,1,228,0,1,0,0,410,150,1494,124,5,2,2,0,520,1,3,65,182,2,277
26600006,2660,6,3803,2589,2555,6,179,47,0,0,0,0,165,1,0,0,0,302,108,1014,16,2,0,0,0,135,0,1,30,244,0,311
26600007,2660,7,3407,2463,2424,5,215,35,1,0,2,0,171,2,0,0,0,256,57,1004,20,1,0,1,0,150,0,1,30,235,0,243
26600009,2660,9,4915,4035,4017,8,803,24,0,0,0,0,282,0,0,0,0,510,108,1211,63,1,0,1,0,682,0,2,31,120,1,178
26600002,2660,2,2336,1853,1839,4,517,5,0,0,0,0,103,0,0,0,0,187,50,509,53,0,0,2,0,282,0,0,27,47,1,56
26600005,2660,5,4314,2997,2961,8,246,33,0,1,0,0,201,0,0,0,0,368,128,1216,24,1,0,1,0,189,0,2,33,230,3,285
26600008,2660,8,4357,3449,3431,7,758,11,1,0,0,1,244,0,0,0,0,382,73,1115,86,1,0,0,0,496,0,3,41,92,4,123
960001,96,1,1266,894,890,3,637,0,1,0,0,0,27,0,0,0,0,33,5,28,68,0,0,0,0,71,0,0,14,1,4,1
7980001,798,1,579,458,457,1,56,11,0,4,0,1,16,0,1,0,0,48,0,243,7,0,0,0,0,18,0,0,0,17,0,35
5770001,577,1,1701,1486,1478,3,4,53,0,0,0,0,614,0,0,0,0,12,2,158,0,1,0,1,0,10,0,0,7,585,0,31
7580001,758,1,479,392,391,1,144,1,3,0,0,0,8,0,0,0,0,26,10,76,53,0,0,0,0,63,0,1,4,0,0,2
3580001,358,1,648,477,477,2,198,1,0,0,0,0,10,0,0,0,0,17,5,16,169,0,0,0,0,56,0,0,5,0,0,0
7750001,775,1,372,295,294,1,118,1,0,0,0,0,12,0,0,0,0,32,6,41,14,0,0,0,0,54,0,0,13,0,0,3
640001,64,1,781,612,608,2,49,3,0,0,0,0,48,0,0,0,0,101,4,268,5,0,0,0,0,45,0,1,5,10,0,69
94000001,9400,1,6611,4994,4962,12,1204,32,6,0,1,1,284,1,0,0,0,541,145,1584,183,1,1,1,0,657,1,2,72,81,6,158
94000004,9400,4,5384,4027,3994,9,840,48,6,0,1,3,289,0,0,0,1,488,97,1356,99,2,0,2,0,480,1,4,59,94,4,120
94000005,9400,5,2535,1862,1848,5,317,22,1,0,0,0,118,0,0,0,0,237,30,739,32,0,1,0,0,179,0,5,27,36,0,104
94000003,9400,3,1342,931,922,3,122,18,0,0,0,0,60,0,0,0,0,112,31,392,12,0,0,0,0,70,0,2,20,21,1,61
94000007,9400,7,3744,3045,3039,7,1210,15,1,0,0,2,117,0,1,0,0,285,39,528,159,1,0,0,1,624,0,1,30,8,1,16
94000008,9400,8,2369,1866,1849,4,785,2,0,0,0,0,57,0,0,0,0,161,26,332,114,0,0,0,0,315,0,2,14,14,2,25
11580001,1158,1,204,102,102,1,56,0,0,0,0,0,3,0,0,0,0,7,3,7,5,1,0,0,0,16,0,1,1,0,2,0
20090001,2009,1,447,354,354,1,116,3,0,0,0,0,22,0,0,0,0,49,3,85,13,2,0,0,0,27,0,2,12,3,0,17
12260001,1226,1,943,778,777,2,447,2,5,0,0,0,22,0,0,0,0,24,5,30,122,0,0,0,0,114,0,0,5,1,0,0
11120001,1112,1,466,374,373,1,224,0,5,0,0,0,10,0,0,0,0,5,1,14,84,0,0,0,0,18,0,0,5,5,0,2
40070001,4007,1,296,234,233,1,8,2,0,0,0,0,143,0,0,0,0,10,0,47,0,0,0,0,0,11,0,0,3,9,0,0
8030001,803,1,276,240,239,1,3,4,0,0,0,0,20,0,0,0,0,9,1,91,0,0,0,0,0,0,0,0,1,69,0,41
4520001,452,1,565,353,351,1,235,0,1,0,0,0,9,0,0,0,0,9,7,11,44,0,0,0,0,30,0,0,4,1,0,0
4090001,409,1,466,325,325,1,176,0,1,0,0,0,8,0,0,0,0,11,5,18,73,0,0,0,0,29,0,0,2,1,1,0
8660001,866,1,629,404,404,2,273,1,0,0,0,0,10,0,0,0,0,10,2,12,58,1,0,0,0,27,0,0,9,0,1,0
36070001,3607,1,168,138,137,1,0,2,0,0,0,0,49,0,0,0,0,4,52,11,0,0,0,0,0,0,0,0,4,15,0,0
8110001,811,1,439,353,350,1,20,1,0,0,0,0,20,0,0,0,0,35,1,221,4,0,0,0,0,3,0,0,0,21,0,24
7530001,753,1,592,460,460,1,107,1,2,0,0,0,30,0,0,0,0,54,2,142,18,0,0,0,0,58,0,0,11,31,0,4
20110001,2011,1,823,633,633,2,71,2,54,1,0,0,47,1,0,0,0,75,11,270,3,0,0,1,1,29,0,0,11,31,0,25
290001,29,1,1121,857,855,2,356,2,0,0,0,0,73,0,0,0,0,57,11,157,39,1,0,0,0,122,0,0,15,17,2,3
4400001,440,1,300,273,271,1,0,249,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,4
5750001,575,1,432,312,311,1,147,0,1,0,0,0,12,0,0,0,0,12,1,18,71,0,0,0,0,46,0,0,3,0,0,0
11380001,1138,1,527,415,414,1,239,0,4,0,0,0,12,0,0,0,0,15,2,5,88,0,0,0,0,47,0,0,2,0,0,0
10440001,1044,1,143,124,124,1,43,0,1,0,0,0,2,0,0,0,0,13,0,24,15,0,0,0,0,23,0,0,1,2,0,0
7950001,795,1,476,378,378,1,38,3,11,0,0,0,15,0,0,0,0,27,12,121,13,0,0,0,0,20,0,0,3,5,0,110
4990004,499,4,3352,2124,2112,5,54,3,1907,1,1,0,1,0,0,0,4,6,3,62,47,1,0,3,9,2,0,1,2,0,1,4
4990003,499,3,2712,1771,1754,4,66,2,1551,0,0,0,0,0,0,0,3,5,11,50,40,0,1,0,13,2,0,5,0,2,1,2
4990002,499,2,2041,1396,1380,3,58,0,1223,0,0,1,1,0,0,0,2,7,1,42,25,0,1,0,5,4,6,1,0,3,0,0
4990005,499,5,2069,1340,1322,3,80,1,1151,0,0,0,0,0,0,0,0,9,1,38,23,0,0,0,9,3,0,1,1,1,0,4
4990001,499,1,1404,862,844,2,19,0,768,0,0,1,1,1,0,0,2,0,1,10,16,0,0,1,9,1,0,1,0,2,0,11
35660001,3566,1,135,82,82,1,13,0,1,0,0,0,17,0,0,0,0,10,0,26,1,0,0,0,0,6,0,0,3,2,0,3
1340001,134,1,712,552,552,2,358,0,0,0,0,0,6,0,0,0,0,22,5,34,55,0,0,0,1,60,0,0,7,2,0,2
4530001,453,1,510,354,351,1,250,0,0,0,0,0,6,0,0,0,0,8,9,17,29,0,0,0,1,23,0,0,8,0,0,0
37490001,3749,1,539,448,448,1,0,6,1,0,0,0,90,0,0,0,0,1,0,8,0,0,0,2,0,1,0,0,4,332,0,3
7590001,759,1,523,396,392,1,36,1,0,0,0,0,24,0,0,0,0,70,1,196,11,0,0,1,0,18,0,0,5,12,0,17
4170001,417,1,508,408,407,1,223,0,0,0,0,0,5,0,0,0,0,7,1,8,124,0,0,0,0,31,0,0,8,0,0,0
36470001,3647,1,956,826,824,2,5,5,0,0,0,0,532,0,0,0,0,11,1,194,2,0,0,0,0,5,0,0,5,62,0,2
