stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס
4440001,444,1,335,208,208,1,87,0,0,0,0,0,1,1,0,0,9,0,10,10,36,0,0,3,0,0,0,32,0,0,0,0,0,1,7,0,0,7,2,2
11610007,1161,7,9660,5687,5602,16,53,6,1501,1,6,6,475,2,0,4,22,2,3,42,50,2,3,5,4,3220,0,3,13,4,0,6,5,16,40,15,4,7,7,75
11610001,1161,1,2139,1260,1237,3,7,0,362,0,0,0,10,0,0,3,7,1,0,3,5,0,2,1,2,809,1,4,0,0,0,2,2,1,5,1,0,0,1,8
11610011,1161,11,2816,1498,1464,5,16,1,387,2,0,5,9,0,0,2,50,1,9,27,19,2,2,5,2,799,1,18,2,4,0,6,5,6,9,5,6,5,1,58
11610010,1161,10,1453,740,733,2,21,0,251,0,0,0,42,0,0,0,8,1,0,2,17,0,1,0,0,380,0,2,0,0,0,0,1,3,0,1,1,0,0,2
11610003,1161,3,4056,2381,2363,7,11,2,658,0,0,0,117,0,0,2,8,3,1,19,11,2,1,2,3,1453,3,6,1,2,0,3,6,5,9,6,11,2,7,9
11610009,1161,9,1359,769,755,2,3,1,139,0,0,0,65,0,0,0,4,0,1,5,2,0,0,1,1,522,0,1,0,0,0,0,0,1,6,0,0,2,1,0
11610004,1161,4,1734,892,864,3,14,0,561,1,0,1,9,1,0,0,39,0,0,2,12,1,2,0,0,169,2,16,0,1,0,0,0,3,2,6,1,0,1,20
11610008,1161,8,576,233,224,1,1,0,92,0,0,0,2,0,0,0,0,0,1,7,0,1,1,1,0,103,0,0,0,0,0,0,0,1,0,0,0,0,0,14
20510001,2051,1,396,301,298,1,8,1,0,0,0,0,0,0,0,0,71,0,8,88,1,0,0,8,0,0,0,9,3,0,0,0,0,1,3,0,0,5,0,92
20160001,2016,1,210,142,142,1,1,2,0,0,0,0,0,0,0,0,22,0,3,42,0,0,0,2,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,59
3620001,362,1,462,310,309,1,95,0,0,0,0,0,0,2,0,1,11,0,5,9,137,0,0,2,0,0,0,31,0,0,0,0,0,0,15,0,0,0,1,0
5390001,539,1,554,413,411,1,2,0,64,0,0,0,215,1,0,0,0,0,1,1,0,0,0,0,0,125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9970001,997,1,1099,382,357,2,51,1,4,0,0,1,28,0,0,0,14,0,26,24,11,1,0,0,1,58,0,3,1,0,0,0,0,8,32,0,0,0,0,93
36190001,3619,1,175,139,139,1,12,1,0,0,0,0,0,3,0,1,42,0,2,29,4,0,0,5,0,0,0,19,0,0,0,0,0,2,14,0,0,3,0,2
8540001,854,1,269,181,179,1,2,0,0,0,1,0,0,0,0,0,19,0,7,73,0,0,0,1,0,0,0,14,0,0,0,0,0,2,6,0,0,1,0,53
84000425,8400,425,5940,3833,3791,10,388,29,0,1,0,0,0,19,0,6,306,14,70,1281,78,2,1,57,0,2,2,704,79,5,0,16,2,56,177,6,0,42,4,444
84000432,8400,432,5582,2889,2849,9,181,100,1,0,3,1,4,5,0,7,233,14,30,1170,54,1,1,90,2,1,0,200,69,3,0,107,2,18,101,3,3,22,6,417
84000422,8400,422,782,565,558,1,116,2,0,0,0,0,2,6,0,1,33,0,16,112,43,0,0,1,0,0,0,151,0,0,0,0,0,7,56,0,0,3,2,7
84000421,8400,421,2579,1787,1770,4,382,4,0,0,3,0,9,22,0,2,110,4,43,339,189,1,0,12,1,0,0,376,4,1,0,0,0,28,174,2,1,20,6,37
84000431,8400,431,3141,2085,2065,5,371,20,0,0,1,0,5,28,0,3,194,5,54,563,92,0,0,26,1,0,0,353,51,2,0,2,1,49,109,2,1,22,6,104
84000414,8400,414,4746,3163,3144,8,702,11,4,0,5,0,19,31,0,9,187,7,55,719,292,0,0,25,1,0,0,698,7,0,0,0,3,40,219,3,6,38,5,58
84000412,8400,412,9620,6494,6450,15,726,777,0,0,3,0,12,34,0,10,600,21,91,1473,237,0,2,293,2,1,4,922,113,3,0,4,5,55,273,3,5,72,12,697
84000411,8400,411,5372,3387,3345,9,433,38,2,1,2,1,6,20,0,9,303,16,77,1177,73,1,1,80,7,1,0,491,94,6,0,4,1,45,139,3,1,43,14,256
84000116,8400,116,3846,2570,2550,6,463,15,1,0,4,0,4,24,0,4,261,13,33,625,176,1,2,36,2,1,2,530,7,0,0,1,2,44,203,2,3,35,6,50
84000122,8400,122,10194,7045,6992,16,1303,244,2,0,6,0,23,59,0,10,698,35,116,1438,665,0,1,132,0,2,4,1327,38,1,0,3,1,99,535,2,5,72,14,157
84000117,8400,117,3388,2116,2095,6,256,73,0,1,3,0,3,12,0,11,233,18,20,604,86,1,0,67,0,0,1,364,27,0,0,0,3,20,130,2,2,36,4,118
84000124,8400,124,2494,1808,1800,4,145,197,0,0,2,0,1,6,0,3,410,4,12,315,51,0,0,116,0,1,0,199,45,0,0,1,1,25,61,0,1,14,4,186
84000212,8400,212,451,278,270,1,20,17,0,0,0,1,0,0,0,0,29,8,2,112,3,0,0,6,1,0,0,20,6,1,0,0,2,2,12,2,0,4,1,21
84000211,8400,211,4076,3086,3076,7,152,446,0,0,0,0,4,3,0,4,950,8,23,484,26,0,0,193,0,0,0,217,54,9,0,1,0,47,63,0,1,10,4,377
84000222,8400,222,3960,2257,2215,7,160,42,0,0,3,0,2,5,0,6,255,14,15,768,15,1,3,58,8,2,0,177,170,1,0,15,0,14,100,5,1,19,5,351
84000231,8400,231,4399,2862,2832,7,192,52,0,0,5,0,2,13,0,4,341,13,48,907,45,0,3,133,1,0,0,303,213,2,0,2,2,33,111,3,2,27,7,368
84000312,8400,312,4267,3022,2994,8,419,16,1,1,3,1,3,23,0,7,199,14,60,958,104,5,1,22,1,0,2,685,32,1,0,4,0,41,210,3,0,27,5,146
84000311,8400,311,1352,955,950,2,207,3,0,0,2,0,3,10,0,3,44,3,22,244,65,0,2,7,0,2,0,214,1,0,0,0,0,6,72,0,3,10,2,25
84000123,8400,123,3005,2281,2271,5,442,7,0,0,0,0,2,13,0,2,173,6,32,517,160,0,0,20,1,0,1,649,1,3,0,0,0,22,161,0,0,21,5,33
84000322,8400,322,5611,3581,3541,9,416,18,1,0,1,0,5,27,0,2,352,7,59,1218,60,3,1,50,1,1,1,507,172,2,0,5,0,61,180,1,1,49,10,330
84000221,8400,221,1407,983,974,2,82,3,0,1,1,0,2,8,0,1,156,0,20,249,21,0,0,20,0,0,0,197,51,0,0,0,0,15,49,0,0,10,3,85
84000214,8400,214,5323,4072,4040,9,545,27,0,0,4,0,3,31,0,4,543,19,57,1120,144,0,0,98,2,0,0,873,41,4,0,4,2,53,223,1,3,33,9,197
84000232,8400,232,748,598,597,1,8,118,0,0,0,0,0,0,0,0,92,0,2,85,0,0,0,88,0,0,0,14,19,0,0,0,0,2,7,0,1,4,0,157
84000424,8400,424,767,621,615,1,98,2,0,0,0,0,1,7,0,0,43,0,8,170,19,0,0,2,0,0,1,197,0,1,0,0,0,2,37,2,0,8,1,16
84000113,8400,113,556,366,363,1,46,2,1,0,0,0,1,2,0,0,35,0,3,115,17,0,0,7,0,0,0,33,15,0,0,0,0,6,23,0,0,2,0,55
5400001,540,1,843,424,415,2,140,0,6,0,0,0,13,0,0,0,2,0,20,87,9,0,0,0,0,10,0,35,0,0,0,0,0,0,77,0,0,5,0,11
35680001,3568,1,120,89,89,1,26,0,0,0,0,0,0,2,0,0,11,0,1,14,7,1,0,0,0,0,0,16,0,0,0,0,0,2,4,0,0,3,1,1
5420001,542,1,3533,1977,1947,5,36,1,669,0,0,0,628,2,0,0,2,0,2,18,15,0,1,0,1,499,0,0,0,0,0,0,1,5,6,2,11,2,1,45
5420003,542,3,6039,3163,3100,9,54,2,1098,0,2,1,817,5,0,0,2,1,7,15,20,0,1,1,1,986,0,5,0,0,0,1,0,10,10,5,1,3,0,52
35650001,3565,1,432,282,282,1,14,1,0,0,1,0,0,0,0,1,48,0,1,133,2,0,0,29,0,1,1,21,0,0,0,0,0,6,7,0,0,6,2,8
6160001,616,1,650,493,492,1,61,4,0,0,1,0,4,16,0,0,20,0,9,126,28,0,0,4,0,0,1,116,0,0,0,0,1,21,48,1,0,13,2,16
9220001,922,1,5102,4343,4326,9,50,1849,0,0,2,0,0,3,0,0,138,2,13,253,5,0,0,32,0,0,0,94,76,0,0,1,1,29,20,0,0,7,1,1750
10690001,1069,1,552,457,457,1,161,2,0,0,0,0,0,8,0,3,20,0,10,40,26,0,0,4,0,0,1,136,0,0,0,0,0,2,41,0,0,0,0,3
2060001,206,1,1072,824,821,2,158,4,0,0,1,0,2,18,0,3,21,0,20,65,135,0,1,3,0,0,0,278,1,0,0,0,0,6,91,0,1,7,1,5
7350001,735,1,522,367,366,1,87,1,1,0,1,0,1,3,0,1,30,0,10,53,39,0,0,1,0,0,0,90,0,0,0,0,0,4,25,0,0,4,0,15
4450001,445,1,752,597,591,1,139,1,0,0,0,0,2,10,0,1,6,0,4,22,195,0,0,0,0,0,0,142,0,0,0,0,0,4,54,0,1,9,1,0
3720001,372,1,403,293,291,1,58,1,0,0,1,0,1,8,0,1,25,0,26,55,11,0,0,8,0,1,0,47,0,0,0,0,0,6,22,0,0,5,3,12
47020001,4702,1,414,324,321,1,81,3,0,0,1,0,0,4,0,1,15,0,7,38,14,0,0,2,0,0,0,112,0,0,0,0,0,7,27,0,0,7,2,0
85000013,8500,13,5591,3448,3355,11,170,18,10,0,3,0,41,11,0,16,222,45,39,1639,40,2,2,54,1,42,2,347,35,9,0,0,2,16,116,6,0,37,14,416
85000023,8500,23,5306,3114,3041,9,378,12,103,1,3,1,285,13,0,1,174,4,47,872,75,2,0,42,1,203,0,233,15,2,0,2,2,36,113,5,4,28,7,377
85000034,8500,34,2684,1433,1401,4,115,7,21,2,2,0,33,2,0,1,138,1,21,446,29,2,1,17,1,18,0,118,19,3,0,3,0,18,41,1,1,11,4,325
85000024,8500,24,5004,3009,2964,8,303,12,47,0,4,1,121,5,0,3,326,4,60,1069,54,1,0,36,1,14,0,289,23,7,0,14,1,35,124,0,1,29,5,375
85000021,8500,21,1033,544,538,2,53,3,0,0,0,0,3,0,0,1,41,0,6,195,1,1,0,4,2,1,0,55,5,0,0,0,0,5,17,0,0,5,3,137
85000035,8500,35,5996,3007,2931,10,171,16,35,0,1,0,101,7,0,10,256,13,27,1036,38,2,0,35,3,90,0,142,40,7,0,9,2,41,95,10,4,18,4,718
85000032,8500,32,2686,1410,1377,4,90,6,0,0,3,0,3,2,0,3,129,5,10,477,6,3,1,22,1,3,1,103,22,3,0,2,2,7,42,0,2,4,3,422
85000015,8500,15,1937,985,957,4,48,0,104,0,1,1,172,0,0,0,24,0,1,46,13,0,1,5,0,450,1,6,0,1,0,2,0,2,13,0,0,4,0,62
85000042,8500,42,5131,2925,2839,9,179,13,59,1,3,2,119,3,0,1,218,8,37,987,16,3,1,48,4,308,1,141,68,8,0,8,3,22,67,1,4,16,1,489
85000043,8500,43,5228,2881,2804,9,209,9,18,2,4,2,32,4,0,2,194,12,43,1017,26,4,1,25,3,137,1,231,48,14,0,12,0,36,89,3,7,20,3,596
85000041,8500,41,1669,1192,1179,3,71,7,0,0,0,0,1,0,0,4,163,0,25,431,12,0,0,26,0,1,0,152,9,1,0,0,1,9,60,0,0,8,4,194
85000016,8500,16,790,304,292,2,6,0,28,0,0,0,9,0,0,0,4,0,0,15,4,0,0,4,0,189,0,3,0,0,0,1,0,0,3,0,1,0,1,24
85000045,8500,45,1029,526,512,2,16,0,201,0,0,0,10,0,0,0,1,0,0,7,8,0,0,1,0,236,0,1,1,0,0,1,0,2,3,1,1,2,0,20
85000017,8500,17,1755,807,780,3,48,3,0,0,0,3,2,1,0,0,59,4,9,300,1,0,0,11,0,6,2,56,7,5,0,8,1,8,23,0,2,5,2,214
85000014,8500,14,1328,810,773,2,56,3,2,0,0,1,18,3,0,0,64,0,10,292,11,1,0,9,0,12,0,63,13,2,0,3,0,24,29,0,0,15,3,139
85000033,8500,33,502,323,320,1,37,0,5,0,1,0,9,3,0,1,30,0,12,101,3,0,0,9,0,3,0,40,3,0,0,0,0,9,14,0,1,1,0,38
85000031,8500,31,1665,988,962,3,69,5,0,0,1,0,4,4,0,6,78,19,14,449,12,0,0,10,0,0,0,108,3,4,0,2,1,16,47,1,0,20,1,88
85000011,8500,11,920,543,532,2,9,0,86,0,0,0,23,0,0,2,6,0,0,8,3,0,1,0,0,363,1,3,0,0,0,1,1,3,5,2,4,0,1,10
86000123,8600,123,4156,3030,3003,7,569,16,1,0,4,1,15,41,0,0,108,2,82,623,288,1,0,24,1,0,1,834,6,1,0,1,1,46,215,0,4,34,10,74
86000112,8600,112,5621,3972,3947,9,737,15,2,0,3,0,19,78,0,11,208,2,131,819,358,0,0,38,0,0,1,959,12,1,0,1,1,61,325,2,6,27,11,119
86000132,8600,132,2255,1626,1619,4,326,12,0,0,0,0,1,31,0,1,66,0,31,282,146,0,1,10,0,1,0,510,2,0,0,1,1,15,137,2,1,17,3,22
86000222,8600,222,3549,2613,2596,6,467,34,0,0,1,0,4,28,0,2,301,0,65,609,104,1,0,40,0,0,0,576,11,1,0,0,1,48,166,0,0,24,10,103
86000311,8600,311,1636,1303,1296,3,238,9,0,0,0,1,10,12,0,4,65,0,32,258,74,0,0,5,1,1,0,408,1,0,0,0,0,20,119,0,0,4,2,32
86000136,8600,136,6269,3718,3676,12,642,31,0,0,5,1,25,63,0,4,231,13,102,832,247,2,1,56,0,2,92,750,16,0,0,0,0,61,266,5,4,66,12,147
86000113,8600,113,4463,2815,2792,7,450,35,0,0,5,0,11,26,0,5,179,10,88,685,130,0,1,35,2,0,2,655,11,0,0,1,0,32,179,2,2,47,17,182
86000115,8600,115,3640,2270,2240,7,382,13,1,1,0,0,6,36,0,5,108,3,78,649,122,0,2,36,0,0,1,440,9,0,0,3,2,32,162,1,1,29,10,108
86000131,8600,131,1396,929,923,3,169,3,0,0,0,0,3,17,0,1,40,4,24,169,82,0,0,8,0,1,0,263,4,0,0,0,0,15,85,0,0,13,3,19
86000134,8600,134,6324,3748,3705,10,687,24,0,1,13,1,19,76,0,12,201,18,97,862,284,0,1,45,0,1,3,874,9,4,0,1,1,52,260,3,1,67,11,77
86000124,8600,124,1166,682,674,2,113,4,1,0,1,0,0,10,0,1,43,0,23,166,42,1,0,6,0,4,0,129,3,0,0,0,2,4,37,0,0,10,2,72
86000135,8600,135,6032,3489,3461,11,634,22,0,0,6,1,17,64,0,9,181,19,91,914,239,0,1,37,2,0,2,738,7,0,0,2,2,53,217,2,3,66,10,122
86000221,8600,221,5182,3374,3344,9,593,18,1,0,7,0,8,58,0,6,224,6,103,838,203,0,1,30,0,1,0,747,17,1,0,0,2,43,213,1,2,48,10,163
86000121,8600,121,4119,2583,2555,6,420,7,1,0,2,0,4,45,0,3,129,8,66,631,196,0,0,24,0,0,1,612,6,2,0,0,0,46,216,0,2,34,9,91
86000411,8600,411,4368,3058,3043,7,544,12,1,0,3,0,11,42,0,4,181,2,102,493,413,1,1,21,0,0,0,801,4,0,0,0,0,39,287,0,1,13,5,62
86000223,8600,223,2981,2094,2077,5,389,15,0,0,1,1,5,21,0,2,153,6,44,460,176,0,0,18,0,0,1,477,3,0,0,0,2,34,159,1,4,21,3,81
86000133,8600,133,4952,3225,3207,8,636,30,1,0,1,0,20,48,0,10,169,5,73,661,326,0,1,34,1,1,0,769,5,1,0,0,1,53,217,2,1,47,17,77
86000412,8600,412,5428,3483,3455,9,415,25,0,0,2,0,12,20,0,5,219,22,137,995,154,0,1,50,1,1,0,512,21,1,0,0,2,35,195,3,5,27,11,584
86000216,8600,216,6333,4186,4158,10,791,53,0,0,4,0,8,54,0,7,293,8,122,939,228,3,4,59,0,0,0,978,11,3,0,0,0,70,304,2,0,43,6,168
86000225,8600,225,4067,2916,2890,7,450,26,0,0,3,0,8,25,0,3,554,14,64,623,139,0,0,58,0,1,0,558,6,1,0,0,2,47,170,2,2,19,10,105
86000138,8600,138,1865,1199,1195,3,216,14,0,0,0,0,3,20,0,4,63,4,35,289,89,0,0,6,0,2,0,282,3,1,0,0,0,10,98,0,2,25,2,27
86000137,8600,137,1030,554,548,2,83,5,0,0,3,0,1,11,0,4,38,11,17,142,38,0,0,3,0,0,0,101,1,1,0,0,0,9,52,0,1,8,1,18
86000215,8600,215,503,341,336,1,68,5,0,0,0,0,0,5,0,0,11,0,7,67,23,0,0,3,0,0,0,91,0,0,0,0,0,10,33,0,0,3,1,9
86000321,8600,321,5909,4106,4058,10,437,68,0,0,2,0,3,24,0,8,702,7,85,1024,95,0,1,115,0,3,1,655,129,4,0,2,2,59,178,2,1,35,12,404
86000212,8600,212,4223,2411,2396,7,362,65,3,0,2,1,10,43,0,3,210,14,53,560,142,0,2,42,0,0,50,464,6,1,0,1,0,26,188,0,0,36,6,106
86000312,8600,312,1862,1455,1438,3,265,4,0,0,0,0,2,18,0,5,69,0,34,339,74,0,0,9,0,0,0,422,1,0,0,0,0,17,127,0,0,14,4,34
86000213,8600,213,2987,1860,1834,5,339,19,1,1,5,1,7,34,0,4,110,11,36,363,144,0,0,33,1,0,0,459,2,0,0,1,1,24,133,0,2,37,2,64
86000214,8600,214,626,367,362,1,62,2,0,0,0,0,2,9,0,1,36,0,6,80,30,0,0,3,0,0,0,84,3,0,0,0,0,6,23,0,1,1,1,12
86000224,8600,224,1386,966,960,2,140,9,0,0,0,0,6,13,0,2,128,0,36,237,46,0,0,9,1,1,2,190,5,0,0,0,0,9,70,0,1,16,2,37
86000417,8600,417,3645,2470,2447,6,466,12,0,0,4,0,3,41,0,6,202,4,71,525,173,0,0,24,3,0,1,576,9,3,0,0,1,33,160,3,0,26,3,98
86000324,8600,324,4331,3302,3287,7,503,21,1,1,2,0,2,37,0,8,287,5,127,762,144,0,1,39,0,1,0,854,11,0,0,0,1,60,240,1,0,38,8,133
86000314,8600,314,3901,2600,2578,7,456,11,0,0,2,0,4,22,0,3,234,8,68,566,114,0,0,34,4,0,1,600,33,4,0,0,2,37,183,3,1,30,8,150
86000325,8600,325,523,340,333,1,47,5,0,0,0,0,0,7,0,1,22,0,11,100,16,0,0,4,0,0,0,68,4,0,0,0,1,3,22,0,0,2,0,20
86000414,8600,414,2453,1659,1651,5,254,9,4,0,1,0,4,16,0,0,133,1,51,327,148,0,0,10,0,0,1,451,0,0,0,0,1,16,170,0,0,20,5,29
86000416,8600,416,2860,2118,2098,6,481,8,0,0,4,0,6,22,0,1,51,0,64,317,214,0,1,11,1,0,1,589,4,0,0,0,1,29,257,0,1,14,3,18
1350001,135,1,315,282,279,1,116,1,0,0,0,0,1,6,0,1,16,0,1,18,35,0,0,1,0,0,0,63,1,0,0,0,0,3,11,0,0,1,2,2
1840001,184,1,602,454,452,2,156,0,0,0,0,0,2,15,0,0,7,0,30,17,83,0,0,0,0,0,0,92,0,0,0,0,0,8,37,0,0,4,0,1
3350001,335,1,610,437,435,2,132,0,0,0,1,0,1,16,0,0,3,0,10,21,135,0,0,0,0,0,0,78,1,0,0,0,1,2,28,0,0,5,1,0
26500011,2650,11,2249,1628,1613,4,188,173,1,0,2,0,7,13,0,2,104,4,48,326,92,0,0,21,0,0,0,318,45,0,0,0,0,19,79,0,0,16,3,152
26500013,2650,13,7104,4871,4814,12,666,440,1,0,4,0,18,52,0,7,339,0,119,948,477,0,1,68,1,0,2,868,35,0,0,0,0,47,292,1,6,35,10,377
26500014,2650,14,2906,2162,2154,5,434,10,1,0,3,0,14,30,0,5,49,0,46,247,395,0,0,6,0,0,2,629,3,2,0,1,0,14,234,0,2,10,3,14
26500033,2650,33,4363,3213,3195,8,520,22,0,0,2,0,9,36,0,4,93,0,104,460,429,0,0,14,1,0,2,993,1,5,0,0,1,35,406,0,1,27,3,27
26500021,2650,21,2347,1698,1689,4,377,27,0,0,2,0,5,15,0,3,47,0,38,236,197,0,0,5,0,1,0,503,1,0,0,0,0,16,169,0,0,22,2,23
26500023,2650,23,7783,5845,5795,13,1169,50,2,0,3,0,13,79,0,6,148,0,140,779,668,68,2,19,0,0,1,1844,4,0,0,1,1,56,590,1,4,68,20,59
26500031,2650,31,4028,3000,2973,7,443,23,2,1,6,0,14,45,0,2,87,1,83,456,368,0,2,5,0,0,2,998,3,2,0,0,0,35,337,2,4,28,6,18
26500022,2650,22,2558,1907,1902,5,374,38,0,0,1,0,7,29,0,1,47,0,43,272,257,0,0,12,0,0,1,575,1,0,0,0,0,20,188,0,3,17,8,8
26500024,2650,24,552,431,428,1,57,1,0,0,0,0,1,4,0,0,7,0,8,73,39,0,0,6,0,0,0,159,0,0,0,0,0,1,56,0,0,13,0,3
26500036,2650,36,1110,949,948,2,130,1,0,0,1,0,3,10,0,0,22,0,26,143,74,0,0,2,0,0,0,384,0,0,0,0,1,10,130,0,0,4,2,5
1780001,178,1,753,529,527,2,239,1,0,0,0,0,0,13,0,0,22,0,13,33,55,0,0,3,0,0,0,78,0,0,0,0,0,5,56,0,0,7,1,1
1220001,122,1,5197,3952,3934,8,870,3,2,0,2,0,9,59,0,3,250,2,89,854,186,0,2,55,1,0,2,960,11,0,0,0,1,69,386,2,0,46,10,60
47010001,4701,1,399,328,328,1,1,1,0,0,0,0,0,1,0,0,242,0,0,42,0,0,0,21,0,0,0,6,5,0,0,0,0,3,0,0,0,3,0,3
3390001,339,1,387,309,308,1,112,0,0,0,0,0,1,4,0,0,32,1,3,29,20,0,0,3,0,1,1,66,0,0,0,0,0,0,27,0,1,1,3,3
4600001,460,1,428,328,325,1,58,1,2,0,0,0,3,6,0,0,25,0,9,53,57,0,0,3,0,0,0,61,0,0,0,0,0,9,31,0,0,3,0,4
1270001,127,1,320,246,245,1,69,1,0,0,0,0,0,2,0,0,15,0,10,21,44,0,0,1,0,0,0,58,0,0,0,1,0,1,16,0,0,4,1,1
7890001,789,1,363,235,233,1,52,0,0,0,0,0,0,0,0,0,26,0,7,59,4,0,0,0,1,0,0,32,3,0,0,0,0,2,40,1,0,4,1,1
7130001,713,1,330,252,252,1,114,0,0,0,0,0,2,27,0,0,3,1,1,8,42,0,0,1,0,0,0,25,0,0,0,0,0,3,23,0,0,1,0,1
87000024,8700,24,3286,2364,2358,5,399,9,0,0,1,0,4,25,0,3,163,0,42,359,239,0,1,16,0,0,1,728,8,1,0,2,1,46,252,1,0,20,3,34
87000022,8700,22,2454,1661,1654,4,183,40,0,1,0,1,6,24,0,3,276,4,20,373,102,0,0,30,0,0,0,308,18,0,0,0,1,31,93,5,1,16,3,115
87000012,8700,12,7585,5336,5310,13,878,49,1,0,8,0,10,40,0,8,854,3,95,1020,362,0,1,48,0,1,1,1273,17,1,0,1,0,83,375,2,4,43,5,127
87000025,8700,25,1012,683,677,2,59,16,0,0,0,0,0,2,0,2,94,0,14,188,21,0,0,11,0,0,0,131,11,0,0,0,0,17,15,1,1,7,1,86
87000019,8700,19,1970,1378,1368,3,185,19,0,0,2,0,0,12,0,1,195,0,21,311,57,0,0,29,0,0,1,228,56,0,0,1,1,25,67,0,0,13,2,142
87000017,8700,17,5036,3468,3451,9,602,28,0,0,2,0,3,34,0,10,360,2,76,604,286,0,1,36,0,2,0,920,6,2,0,0,2,61,295,3,3,29,5,79
87000014,8700,14,2917,2064,2057,5,217,35,0,0,2,0,2,15,0,4,647,0,31,371,100,1,0,42,0,0,1,349,5,1,0,0,0,46,108,0,2,13,3,62
87000015,8700,15,3342,2266,2253,6,393,26,1,0,1,0,5,14,0,0,410,0,33,442,137,1,0,30,0,0,0,443,10,0,0,1,1,51,169,3,0,15,3,64
87000026,8700,26,3159,2066,2045,5,315,27,0,0,2,0,5,16,0,3,189,0,42,451,136,0,1,32,2,0,0,438,48,0,0,1,2,30,109,1,1,16,5,173
87000027,8700,27,2995,2246,2234,6,354,9,0,0,1,0,5,39,0,0,105,1,40,444,176,0,0,16,0,0,0,732,13,0,0,1,0,27,190,0,0,23,2,56
87000033,8700,33,5597,3886,3862,9,684,27,0,0,3,0,11,32,0,6,497,5,69,731,267,0,1,42,0,0,2,1011,5,0,0,0,2,63,276,1,0,44,5,78
87000036,8700,36,2555,1836,1823,4,281,12,1,0,1,0,6,17,0,3,282,3,37,348,149,0,0,19,0,0,2,431,4,1,0,0,0,39,130,0,2,18,6,31
87000031,8700,31,3871,2956,2948,6,461,8,0,0,3,1,1,23,0,4,215,1,65,556,183,0,0,11,0,1,1,988,4,1,0,0,0,32,302,3,1,24,6,53
87000021,8700,21,1282,871,868,2,164,15,0,0,1,0,1,8,0,4,93,1,18,168,64,0,1,15,0,0,0,201,4,0,0,1,0,15,55,0,0,11,0,28
87000034,8700,34,7089,4631,4593,12,859,40,0,1,6,0,8,52,0,10,594,9,90,933,322,1,0,54,1,0,0,1000,27,2,0,1,4,79,307,3,3,56,15,116
87000011,8700,11,696,428,424,1,90,3,0,0,1,0,1,1,0,2,62,2,8,71,19,0,0,5,0,0,0,97,3,0,0,0,0,10,23,1,0,9,0,16
87000032,8700,32,4532,2822,2813,7,414,26,2,0,5,0,11,23,0,4,545,1,43,473,219,0,0,42,1,0,0,651,4,1,0,0,1,54,217,1,1,28,3,43
87000028,8700,28,675,419,415,1,78,0,0,0,0,0,0,2,0,1,35,0,8,59,54,0,0,6,0,0,0,117,0,0,0,0,0,2,43,0,0,1,0,9
12280001,1228,1,588,467,467,1,160,0,0,0,0,0,0,2,0,0,19,0,10,50,65,0,0,0,0,0,0,114,0,0,0,0,0,2,41,0,0,3,1,0
2470001,247,1,861,670,668,2,111,1,0,0,0,0,1,10,0,1,28,0,12,80,95,0,0,3,0,0,1,234,0,0,0,0,0,8,65,0,0,14,4,0
4370001,437,1,366,281,280,1,119,0,0,0,1,0,1,7,0,1,5,0,5,6,73,0,0,1,0,0,0,41,1,0,0,0,0,1,9,0,1,7,1,0
12600001,1260,1,162,137,136,1,11,0,0,0,4,0,0,0,0,0,97,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
3240001,324,1,354,272,271,1,62,0,0,0,0,0,0,11,0,2,13,0,8,47,13,0,0,4,0,0,0,71,4,0,0,1,0,3,25,0,0,6,1,0
2820001,282,1,742,545,543,2,111,0,0,0,1,0,1,18,0,0,35,0,12,97,52,0,0,1,0,0,0,130,0,0,0,1,0,7,60,0,0,13,1,3
35710001,3571,1,487,386,381,1,0,6,0,0,0,0,0,2,0,0,147,0,0,125,1,0,0,71,0,0,0,1,10,0,0,0,1,4,1,0,0,4,0,8
9130001,913,1,3371,1481,1453,6,275,0,341,0,1,1,32,1,0,0,27,2,29,71,42,0,0,2,0,375,1,82,0,0,0,2,1,2,41,3,5,4,2,111
12860001,1286,1,3323,1308,1281,5,3,1,351,1,2,1,4,0,0,0,4,3,3,5,3,0,0,4,0,803,0,1,0,1,0,2,0,5,18,6,8,3,3,46
7210001,721,1,344,282,281,1,6,4,0,0,0,0,0,1,0,0,173,0,6,43,4,0,0,8,0,0,0,15,0,0,0,0,1,11,5,0,0,1,1,2
3040001,304,1,595,390,385,1,23,1,0,0,0,0,0,3,0,0,239,1,0,59,2,0,0,13,0,0,0,26,1,0,0,0,0,8,6,0,0,1,0,2
8610001,861,1,535,372,371,1,54,1,0,0,0,0,2,8,0,0,24,0,47,91,7,0,0,6,0,0,0,93,2,0,0,0,0,4,16,0,0,5,3,8
8850001,885,1,435,302,300,1,121,0,0,0,0,0,3,4,0,0,48,0,4,13,47,0,0,0,0,0,0,25,5,0,0,0,0,1,23,0,0,3,0,3
